Product,Delivery amount (m2),Eta,Sheet ID
Product 124,72.0,2024-10-19,W39
Product 124,288.0,2024-10-19,W39
Product 1201,43.2,2024-10-10,W39
Product 1069,172.8,2024-10-09,W39
Product 1201,302.4,2024-10-12,W39
Product 1201,129.6,2024-10-12,W39
Product 1201,43.2,2024-10-12,W39
Product 1069,432.0,2024-09-30,W39
Product 1069,259.2,2024-09-30,W39
Product 1069,777.6,2024-10-05,W39
Product 1069,216.0,2024-10-04,W39
Product 1605,86.4,2024-10-12,W39
Product 1605,129.6,2024-10-12,W39
Product 1605,129.6,2024-10-04,W39
Product 1605,388.8,2024-10-04,W39
Product 2315,72.0,2024-09-30,W39
Product 2315,72.0,2024-10-03,W39
Product 2315,72.0,2024-10-09,W39
Product 2315,72.0,2024-10-20,W39
Product 2315,72.0,2024-10-20,W39
Product 2315,72.0,2024-10-09,W39
Product 2315,72.0,2024-10-10,W39
Product 2315,216.0,2024-10-09,W39
Product 15,192.0,2024-10-18,W39
Product 15,192.0,2024-10-19,W39
Product 355,103.68,2024-10-19,W39
Product 356,51.84,2024-10-26,W39
Product 32,288.0,2024-10-12,W39
Product 32,288.0,2024-09-30,W39
Product 32,96.0,2024-09-30,W39
Product 32,96.0,2024-09-30,W39
Product 32,96.0,2024-10-09,W39
Product 32,96.0,2024-10-09,W39
Product 16,96.0,2024-10-12,W39
Product 16,96.0,2024-10-13,W39
Product 31,192.0,2024-10-24,W39
Product 467,72.0,2024-10-17,W39
Product 467,216.0,2024-10-10,W39
Product 393,360.0,2024-10-12,W39
Product 393,72.0,2024-10-12,W39
Product 393,144.0,2024-10-13,W39
Product 393,288.0,2024-10-12,W39
Product 468,207.0,2024-10-10,W39
Product 468,144.0,2024-10-10,W39
Product 1943,43.2,2024-10-09,W39
Product 1943,86.4,2024-10-11,W39
Product 1213,172.8,2024-09-30,W39
Product 1943,129.6,2024-10-04,W39
Product 1943,43.2,2024-10-04,W39
Product 1943,345.6,2024-10-04,W39
Product 1943,259.2,2024-10-04,W39
Product 1943,129.6,2024-10-03,W39
Product 1350,129.6,2024-10-10,W39
Product 1350,86.4,2024-10-11,W39
Product 1350,86.4,2024-10-12,W39
Product 1350,216.0,2024-10-12,W39
Product 1350,518.4,2024-10-12,W39
Product 2171,72.0,2024-10-17,W39
Product 2173,324.0,2024-09-30,W39
Product 2173,81.0,2024-10-02,W39
Product 2173,81.0,2024-10-03,W39
Product 2173,81.0,2024-10-13,W39
Product 2173,81.0,2024-10-13,W39
Product 2173,81.0,2024-10-14,W39
Product 2173,81.0,2024-10-14,W39
Product 2173,81.0,2024-10-14,W39
Product 2173,81.0,2024-10-14,W39
Product 2173,81.0,2024-10-14,W39
Product 2173,81.0,2024-10-17,W39
Product 2173,81.0,2024-10-18,W39
Product 2315,216.0,2024-10-09,W39
Product 2315,216.0,2024-10-10,W39
Product 2315,50.0,2024-09-30,W39
Product 2155,405.0,2024-09-30,W39
Product 2155,729.0,2024-09-30,W39
Product 2173,972.0,2024-09-30,W39
Product 2173,405.0,2024-09-30,W39
Product 2173,405.0,2024-09-30,W39
Product 2155,243.0,2024-09-30,W39
Product 2315,32.0,2024-10-02,W39
Product 2155,243.0,2024-10-04,W39
Product 2155,81.0,2024-10-04,W39
Product 2155,81.0,2024-10-04,W39
Product 2315,29.0,2024-10-04,W39
Product 2315,65.0,2024-10-09,W39
Product 2154,160.0,2024-10-12,W39
Product 2154,80.0,2024-10-12,W39
Product 2173,81.0,2024-10-12,W39
Product 2173,81.0,2024-10-13,W39
Product 2173,81.0,2024-10-14,W39
Product 2154,80.0,2024-10-14,W39
Product 2315,43.0,2024-10-17,W39
Product 2155,81.0,2024-10-17,W39
Product 2315,29.0,2024-10-26,W39
Product 2315,40.0,2024-10-30,W39
Product 2164,162.0,2024-10-10,W39
Product 2164,81.0,2024-10-11,W39
Product 2164,81.0,2024-10-11,W39
Product 2164,81.0,2024-10-10,W39
Product 2164,231.0,2024-10-13,W39
Product 2164,81.0,2024-10-13,W39
Product 2157,81.0,2024-10-19,W39
Product 2275,312.0,2024-10-02,W39
Product 515,241.92,2024-10-09,W39
Product 515,241.92,2024-10-15,W39
Product 532,36.0,2024-11-01,W39
Product 532,36.0,2024-11-02,W39
Product 532,324.0,2024-10-30,W39
Product 532,180.0,2024-11-01,W39
Product 532,144.0,2024-11-02,W39
Product 515,60.48,2024-10-09,W39
Product 515,120.96,2024-10-09,W39
Product 515,37.8,2024-10-09,W39
Product 515,60.48,2024-10-14,W39
Product 515,181.44,2024-10-14,W39
Product 515,60.48,2024-10-15,W39
Product 515,181.44,2024-10-15,W39
Product 515,181.44,2024-10-14,W39
Product 515,725.76,2024-10-14,W39
Product 515,1391.04,2024-10-14,W39
Product 2153,80.0,2024-10-14,W39
Product 2153,80.0,2024-10-14,W39
Product 1285,129.6,2024-11-08,W39
Product 1285,43.2,2024-11-08,W39
Product 1285,129.6,2024-11-09,W39
Product 1285,129.6,2024-11-08,W39
Product 1046,86.4,2024-10-04,W39
Product 1046,259.2,2024-10-04,W39
Product 1046,518.4,2024-10-03,W39
Product 1046,43.2,2024-10-04,W39
Product 1221,86.4,2024-09-30,W39
Product 2122,43.2,2024-10-10,W39
Product 1221,43.2,2024-09-30,W39
Product 1221,86.4,2024-09-30,W39
Product 2122,129.6,2024-10-12,W39
Product 1221,172.8,2024-10-09,W39
Product 2122,259.2,2024-10-10,W39
Product 2122,86.4,2024-10-09,W39
Product 2122,216.0,2024-10-10,W39
Product 2122,259.2,2024-10-10,W39
Product 2122,129.6,2024-10-10,W39
Product 2122,129.6,2024-10-10,W39
Product 2122,129.6,2024-10-10,W39
Product 2122,259.2,2024-10-10,W39
Product 2122,259.2,2024-10-11,W39
Product 2122,259.2,2024-10-11,W39
Product 1516,43.2,2024-10-12,W39
Product 1516,86.4,2024-10-10,W39
Product 1281,259.2,2024-11-07,W39
Product 1281,129.6,2024-11-08,W39
Product 913,172.8,2024-10-11,W39
Product 1314,259.2,2024-09-30,W39
Product 1314,86.4,2024-09-30,W39
Product 1281,259.2,2024-11-06,W39
Product 1281,86.4,2024-11-06,W39
Product 1516,86.4,2024-10-05,W39
Product 1516,129.6,2024-10-03,W39
Product 1516,259.2,2024-10-04,W39
Product 913,129.6,2024-10-03,W39
Product 913,388.8,2024-10-03,W39
Product 913,86.4,2024-10-04,W39
Product 913,259.2,2024-10-03,W39
Product 1314,259.2,2024-09-30,W39
Product 1314,43.2,2024-09-30,W39
Product 1314,388.8,2024-09-30,W39
Product 1516,43.2,2024-10-03,W39
Product 1516,129.6,2024-10-04,W39
Product 1516,259.2,2024-10-03,W39
Product 1516,129.6,2024-10-03,W39
Product 1281,129.6,2024-11-09,W39
Product 1200,43.2,2024-09-27,W39
Product 1199,43.2,2024-10-12,W39
Product 1199,43.2,2024-10-19,W39
Product 1199,172.8,2024-10-09,W39
Product 1199,129.6,2024-09-27,W39
Product 1199,388.8,2024-10-12,W39
Product 1199,43.2,2024-10-12,W39
Product 1199,43.2,2024-10-12,W39
Product 1030,43.2,2024-10-04,W39
Product 1026,43.2,2024-10-10,W39
Product 1026,43.2,2024-09-27,W39
Product 1223,43.2,2024-09-30,W39
Product 1026,172.8,2024-09-27,W39
Product 1026,86.4,2024-09-27,W39
Product 1026,86.4,2024-09-30,W39
Product 1026,86.4,2024-09-30,W39
Product 1026,86.4,2024-09-30,W39
Product 1347,43.2,2024-09-30,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,129.6,2024-10-05,W39
Product 1026,86.4,2024-10-10,W39
Product 1348,259.2,2024-10-02,W39
Product 1524,86.4,2024-10-09,W39
Product 1030,129.6,2024-10-10,W39
Product 1347,86.4,2024-10-10,W39
Product 1347,129.6,2024-10-03,W39
Product 1698,129.6,2024-10-09,W39
Product 1698,43.2,2024-10-04,W39
Product 1698,129.6,2024-10-03,W39
Product 1026,129.6,2024-10-10,W39
Product 1026,43.2,2024-10-11,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,86.4,2024-10-04,W39
Product 1350,259.2,2024-10-10,W39
Product 1350,43.2,2024-10-11,W39
Product 1348,777.6,2024-10-06,W39
Product 1347,129.6,2024-09-27,W39
Product 1525,129.6,2024-10-10,W39
Product 1525,259.2,2024-10-09,W39
Product 1525,129.6,2024-10-10,W39
Product 1525,129.6,2024-10-10,W39
Product 1525,129.6,2024-10-11,W39
Product 1030,43.2,2024-10-09,W39
Product 1030,129.6,2024-10-09,W39
Product 1030,129.6,2024-10-09,W39
Product 1030,43.2,2024-10-10,W39
Product 1030,129.6,2024-10-09,W39
Product 1698,129.6,2024-10-03,W39
Product 1698,129.6,2024-10-03,W39
Product 1698,43.2,2024-10-04,W39
Product 1698,388.8,2024-10-04,W39
Product 1525,388.8,2024-10-03,W39
Product 1525,259.2,2024-10-04,W39
Product 1525,43.2,2024-10-03,W39
Product 1525,43.2,2024-10-03,W39
Product 1350,43.2,2024-10-12,W39
Product 1350,691.2,2024-10-12,W39
Product 1524,259.2,2024-10-04,W39
Product 1524,388.8,2024-10-03,W39
Product 1524,259.2,2024-10-03,W39
Product 1524,259.2,2024-10-03,W39
Product 1524,129.6,2024-10-03,W39
Product 1524,129.6,2024-10-04,W39
Product 511,20.8,2024-10-13,W39
Product 890,41.998,2024-10-08,W39
Product 890,7.8,2024-10-09,W39
Product 890,4.2,2024-11-02,W39
Product 890,6.0,2024-11-02,W39
Product 615,38.0,2024-09-30,W39
Product 620,25.0,2024-09-30,W39
Product 631,23.0,2024-10-02,W39
Product 1877,129.6,2024-10-12,W39
Product 1877,43.2,2024-10-13,W39
Product 1877,43.2,2024-10-12,W39
Product 1877,43.2,2024-10-10,W39
Product 1877,259.2,2024-10-10,W39
Product 1877,259.2,2024-10-10,W39
Product 1514,129.6,2024-10-12,W39
Product 1676,259.2,2024-10-04,W39
Product 1676,43.2,2024-10-04,W39
Product 1676,259.2,2024-10-04,W39
Product 1676,43.2,2024-10-04,W39
Product 1514,388.8,2024-10-03,W39
Product 1514,259.2,2024-10-04,W39
Product 1514,86.4,2024-10-04,W39
Product 1514,86.4,2024-10-05,W39
Product 1156,43.2,2024-09-30,W39
Product 1156,216.0,2024-10-09,W39
Product 281,60.48,2024-10-03,W39
Product 281,120.96,2024-09-30,W39
Product 281,60.48,2024-09-30,W39
Product 281,241.92,2024-09-30,W39
Product 613,19.5,2024-09-30,W39
Product 1283,86.4,2024-10-14,W39
Product 1283,950.4,2024-11-02,W39
Product 1516,43.2,2024-10-10,W39
Product 1626,43.2,2024-10-09,W39
Product 1625,43.2,2024-10-12,W39
Product 1625,43.2,2024-10-12,W39
Product 1625,43.2,2024-10-12,W39
Product 1625,259.2,2024-10-12,W39
Product 1030,86.4,2024-09-27,W39
Product 1030,129.6,2024-09-27,W39
Product 1625,43.2,2024-10-03,W39
Product 1625,129.6,2024-10-04,W39
Product 1392,86.4,2024-10-03,W39
Product 1392,259.2,2024-10-04,W39
Product 1392,129.6,2024-10-04,W39
Product 1392,86.4,2024-10-04,W39
Product 1392,129.6,2024-10-03,W39
Product 1392,86.4,2024-10-02,W39
Product 1626,86.4,2024-10-11,W39
Product 1626,475.2,2024-10-10,W39
Product 1516,216.0,2024-10-03,W39
Product 1516,259.2,2024-10-03,W39
Product 1516,129.6,2024-10-03,W39
Product 1516,129.6,2024-10-04,W39
Product 1516,129.6,2024-10-04,W39
Product 1516,129.6,2024-10-04,W39
Product 1900,51.2,2024-10-12,W39
Product 1314,388.8,2024-10-02,W39
Product 1314,216.0,2024-10-02,W39
Product 1314,518.4,2024-10-02,W39
Product 1314,43.2,2024-10-03,W39
Product 1030,86.4,2024-10-03,W39
Product 1030,129.6,2024-10-04,W39
Product 1030,259.2,2024-10-04,W39
Product 1030,216.0,2024-10-04,W39
Product 1030,259.2,2024-10-04,W39
Product 1030,259.2,2024-10-04,W39
Product 1350,302.4,2024-10-09,W39
Product 1350,518.4,2024-10-11,W39
Product 1350,129.6,2024-10-09,W39
Product 1350,518.4,2024-10-09,W39
Product 1350,129.6,2024-10-09,W39
Product 1350,172.8,2024-10-09,W39
Product 1350,259.2,2024-10-09,W39
Product 1392,129.6,2024-10-09,W39
Product 1392,129.6,2024-10-11,W39
Product 1392,259.2,2024-10-09,W39
Product 1392,129.6,2024-10-09,W39
Product 1392,259.2,2024-10-09,W39
Product 1392,43.2,2024-10-09,W39
Product 1392,129.6,2024-10-09,W39
Product 1392,259.2,2024-10-09,W39
Product 1392,129.6,2024-10-09,W39
Product 1392,259.2,2024-10-09,W39
Product 1392,129.6,2024-10-09,W39
Product 1392,259.2,2024-10-09,W39
Product 1392,259.2,2024-10-10,W39
Product 1392,129.6,2024-10-09,W39
Product 1392,777.6,2024-10-10,W39
Product 1392,43.2,2024-10-11,W39
Product 1392,864.0,2024-10-10,W39
Product 1898,307.2,2024-10-02,W39
Product 1898,51.2,2024-11-01,W39
Product 1898,102.4,2024-11-02,W39
Product 1394,129.6,2024-11-09,W39
Product 1394,907.2,2024-11-09,W39
Product 1394,648.0,2024-11-08,W39
Product 1394,172.8,2024-11-08,W39
Product 1394,172.8,2024-11-08,W39
Product 1394,129.6,2024-11-09,W39
Product 1394,648.0,2024-11-09,W39
Product 1394,388.8,2024-11-08,W39
Product 1394,129.6,2024-11-08,W39
Product 1028,388.8,2024-11-09,W39
Product 1028,172.8,2024-11-08,W39
Product 1028,129.6,2024-11-09,W39
Product 1028,777.6,2024-11-08,W39
Product 1028,129.6,2024-11-09,W39
Product 1028,388.8,2024-11-09,W39
Product 1028,43.2,2024-11-08,W39
Product 1202,43.2,2024-09-27,W39
Product 1219,43.2,2024-10-13,W39
Product 1219,86.4,2024-10-03,W39
Product 1432,86.4,2024-10-13,W39
Product 1432,86.4,2024-10-17,W39
Product 1202,172.8,2024-10-14,W39
Product 1219,86.4,2024-09-30,W39
Product 1219,129.6,2024-09-30,W39
Product 912,43.2,2024-10-19,W39
Product 1235,43.2,2024-10-14,W39
Product 1235,129.6,2024-10-12,W39
Product 1235,43.2,2024-10-13,W39
Product 1235,129.6,2024-10-12,W39
Product 2030,43.2,2024-10-04,W39
Product 2032,43.2,2024-10-20,W39
Product 2103,259.2,2024-10-12,W39
Product 2032,129.6,2024-10-09,W39
Product 2031,43.2,2024-10-10,W39
Product 2031,86.4,2024-10-11,W39
Product 2103,129.6,2024-10-04,W39
Product 2103,129.6,2024-10-03,W39
Product 2103,43.2,2024-10-05,W39
Product 2030,172.8,2024-10-10,W39
Product 2030,129.6,2024-10-10,W39
Product 2030,216.0,2024-10-10,W39
Product 2030,129.6,2024-10-09,W39
Product 2030,129.6,2024-10-12,W39
Product 2030,86.4,2024-10-12,W39
Product 2030,129.6,2024-10-12,W39
Product 2031,129.6,2024-10-05,W39
Product 2031,86.4,2024-10-04,W39
Product 2031,129.6,2024-10-05,W39
Product 2031,129.6,2024-10-05,W39
Product 2103,129.6,2024-10-11,W39
Product 2103,345.6,2024-10-10,W39
Product 2032,216.0,2024-10-12,W39
Product 2032,518.4,2024-10-12,W39
Product 648,0.2,2024-10-04,W39
Product 650,0.2,2024-10-10,W39
Product 659,0.2,2024-10-10,W39
Product 622,52.5,2024-09-30,W39
Product 622,27.5,2024-09-30,W39
Product 2120,43.2,2024-10-11,W39
Product 2120,648.0,2024-10-10,W39
Product 2120,345.6,2024-10-11,W39
Product 1384,1425.6,2024-11-08,W39
Product 1384,604.8,2024-11-08,W39
Product 1201,43.2,2024-10-12,W39
Product 2031,43.2,2024-10-10,W39
Product 2052,259.2,2024-11-08,W39
Product 2052,259.2,2024-11-08,W39
Product 2052,216.0,2024-11-09,W39
Product 2052,129.6,2024-11-09,W39
Product 2052,129.6,2024-11-08,W39
Product 2052,43.2,2024-11-09,W39
Product 513,16.0,2024-09-30,W39
Product 513,84.0,2024-09-30,W39
Product 627,10.0,2024-09-30,W39
Product 763,156.0,2024-11-08,W39
Product 763,156.0,2024-11-08,W39
Product 763,156.0,2024-11-08,W39
Product 763,156.0,2024-11-09,W39
Product 926,43.2,2024-10-02,W39
Product 926,43.2,2024-10-02,W39
Product 926,907.2,2024-09-27,W39
Product 1774,86.4,2024-10-20,W39
Product 1773,51.84,2024-10-14,W39
Product 1773,17.28,2024-10-05,W39
Product 1773,69.12,2024-10-04,W39
Product 1773,17.28,2024-10-05,W39
Product 1772,17.28,2024-10-14,W39
Product 1772,69.12,2024-10-12,W39
Product 1774,276.48,2024-10-05,W39
Product 1774,276.48,2024-10-05,W39
Product 1774,224.64,2024-10-04,W39
Product 1774,51.84,2024-10-05,W39
Product 1774,276.48,2024-10-05,W39
Product 1774,224.64,2024-10-04,W39
Product 1774,69.12,2024-10-05,W39
Product 1772,69.12,2024-10-11,W39
Product 1772,138.24,2024-10-10,W39
Product 1772,69.12,2024-10-11,W39
Product 1772,138.24,2024-10-10,W39
Product 1772,155.52,2024-10-10,W39
Product 1772,69.12,2024-10-10,W39
Product 1772,138.24,2024-10-10,W39
Product 1772,138.24,2024-10-10,W39
Product 1772,138.24,2024-10-10,W39
Product 1772,138.24,2024-10-11,W39
Product 1772,69.12,2024-10-11,W39
Product 1772,69.12,2024-10-10,W39
Product 1773,138.24,2024-10-11,W39
Product 1773,69.12,2024-10-10,W39
Product 1773,138.24,2024-10-10,W39
Product 1773,69.12,2024-10-11,W39
Product 1773,138.24,2024-10-10,W39
Product 1773,69.12,2024-10-10,W39
Product 1773,69.12,2024-10-11,W39
Product 1773,17.28,2024-10-10,W39
Product 1773,207.36,2024-10-10,W39
Product 1773,69.12,2024-10-10,W39
Product 1773,86.4,2024-10-10,W39
Product 1773,86.4,2024-10-11,W39
Product 1773,138.24,2024-10-10,W39
Product 1773,138.24,2024-10-10,W39
Product 1773,138.24,2024-10-10,W39
Product 1773,293.76,2024-10-10,W39
Product 1773,69.12,2024-10-12,W39
Product 1773,69.12,2024-10-12,W39
Product 1773,69.12,2024-10-13,W39
Product 1773,69.12,2024-10-12,W39
Product 1773,17.28,2024-10-12,W39
Product 1774,51.84,2024-10-13,W39
Product 1774,17.28,2024-10-12,W39
Product 1774,17.28,2024-10-12,W39
Product 1774,17.28,2024-10-12,W39
Product 1774,17.28,2024-10-12,W39
Product 1917,307.2,2024-10-03,W39
Product 1917,153.6,2024-10-02,W39
Product 1917,307.2,2024-10-02,W39
Product 1917,54.4,2024-10-02,W39
Product 1917,307.2,2024-10-02,W39
Product 1917,25.6,2024-10-04,W39
Product 2177,78.0,2024-10-12,W39
Product 2177,78.0,2024-11-06,W39
Product 2316,72.0,2024-09-30,W39
Product 2316,72.0,2024-09-30,W39
Product 2316,144.0,2024-10-18,W39
Product 515,60.48,2024-10-09,W39
Product 515,483.84,2024-10-09,W39
Product 2316,432.0,2024-10-14,W39
Product 2316,72.0,2024-10-12,W39
Product 2177,156.0,2024-10-26,W39
Product 2177,78.0,2024-10-28,W39
Product 2177,156.0,2024-10-26,W39
Product 2177,78.0,2024-10-26,W39
Product 515,1270.08,2024-10-14,W39
Product 515,120.96,2024-10-14,W39
Product 515,375.48,2024-10-15,W39
Product 2177,156.0,2024-11-09,W39
Product 2177,78.0,2024-11-08,W39
Product 2177,312.0,2024-11-08,W39
Product 2177,78.0,2024-10-13,W39
Product 2177,78.0,2024-10-14,W39
Product 2177,234.0,2024-10-13,W39
Product 2177,468.0,2024-10-13,W39
Product 2177,312.0,2024-10-13,W39
Product 2177,234.0,2024-10-14,W39
Product 2177,312.0,2024-10-13,W39
Product 2177,234.0,2024-10-13,W39
Product 2177,156.0,2024-10-17,W39
Product 2177,780.0,2024-10-17,W39
Product 2177,780.0,2024-10-17,W39
Product 2177,546.0,2024-10-26,W39
Product 2177,78.0,2024-10-28,W39
Product 2177,156.0,2024-10-26,W39
Product 2177,156.0,2024-10-26,W39
Product 515,22.68,2024-10-09,W39
Product 515,47.88,2024-10-09,W39
Product 2177,78.0,2024-11-08,W39
Product 2177,78.0,2024-11-08,W39
Product 2177,78.0,2024-11-09,W39
Product 2223,156.0,2024-10-13,W39
Product 2223,78.0,2024-10-05,W39
Product 2223,156.0,2024-10-05,W39
Product 2223,156.0,2024-10-04,W39
Product 2223,78.0,2024-10-14,W39
Product 2223,156.0,2024-10-12,W39
Product 2223,156.0,2024-10-12,W39
Product 2155,405.0,2024-10-04,W39
Product 2155,81.0,2024-10-04,W39
Product 2155,243.0,2024-10-10,W39
Product 2155,243.0,2024-10-10,W39
Product 2155,243.0,2024-10-11,W39
Product 2155,81.0,2024-10-14,W39
Product 2181,468.0,2024-09-27,W39
Product 2181,156.0,2024-09-27,W39
Product 2155,810.0,2024-09-30,W39
Product 2155,243.0,2024-10-10,W39
Product 2155,162.0,2024-10-10,W39
Product 2223,78.0,2024-10-10,W39
Product 2223,312.0,2024-10-10,W39
Product 2223,390.0,2024-10-10,W39
Product 2223,78.0,2024-10-10,W39
Product 2307,72.0,2024-10-20,W39
Product 2307,72.0,2024-10-20,W39
Product 2307,144.0,2024-10-09,W39
Product 2307,72.0,2024-10-09,W39
Product 872,120.0,2024-10-06,W39
Product 2249,468.0,2024-10-03,W39
Product 2156,81.0,2024-10-02,W39
Product 2252,216.0,2024-11-08,W39
Product 2252,72.0,2024-11-09,W39
Product 2252,72.0,2024-11-09,W39
Product 1095,60.0,2024-09-30,W39
Product 522,120.0,2024-10-15,W39
Product 1095,180.0,2024-09-30,W39
Product 522,180.0,2024-10-15,W39
Product 522,540.0,2024-10-15,W39
Product 2196,78.0,2024-10-20,W39
Product 2203,78.0,2024-10-23,W39
Product 2217,156.0,2024-10-23,W39
Product 2196,156.0,2024-11-08,W39
Product 2196,78.0,2024-11-08,W39
Product 2203,234.0,2024-09-30,W39
Product 2203,78.0,2024-09-30,W39
Product 2203,78.0,2024-09-30,W39
Product 2221,234.0,2024-09-30,W39
Product 2221,156.0,2024-09-30,W39
Product 2208,312.0,2024-10-02,W39
Product 2213,312.0,2024-09-30,W39
Product 2275,78.0,2024-10-01,W39
Product 2240,156.0,2024-10-26,W39
Product 2228,234.0,2024-10-04,W39
Product 2275,234.0,2024-10-09,W39
Product 2240,78.0,2024-10-31,W39
Product 2240,312.0,2024-10-30,W39
Product 2277,312.0,2024-10-01,W39
Product 2237,546.0,2024-10-23,W39
Product 1965,84.0,2024-09-30,W39
Product 1972,42.0,2024-10-04,W39
Product 1972,42.0,2024-10-04,W39
Product 1965,42.0,2024-09-27,W39
Product 1972,126.0,2024-09-30,W39
Product 1972,168.0,2024-09-30,W39
Product 772,156.0,2024-10-08,W39
Product 814,39.06,2024-10-13,W39
Product 814,120.96,2024-10-14,W39
Product 814,120.96,2024-10-14,W39
Product 2208,312.0,2024-10-01,W39
Product 2208,858.0,2024-10-01,W39
Product 412,60.48,2024-10-31,W39
Product 315,51.84,2024-10-14,W39
Product 456,103.68,2024-10-13,W39
Product 253,103.68,2024-10-12,W39
Product 253,155.52,2024-10-12,W39
Product 253,259.2,2024-10-12,W39
Product 253,155.52,2024-10-11,W39
Product 456,155.52,2024-10-12,W39
Product 253,570.24,2024-10-09,W39
Product 250,466.56,2024-10-12,W39
Product 250,777.6,2024-10-12,W39
Product 253,51.84,2024-10-13,W39
Product 253,16.2,2024-10-13,W39
Product 412,60.48,2024-10-17,W39
Product 412,120.96,2024-10-24,W39
Product 377,51.84,2024-09-27,W39
Product 417,51.84,2024-09-30,W39
Product 417,51.84,2024-10-24,W39
Product 377,466.56,2024-09-30,W39
Product 377,51.84,2024-09-30,W39
Product 377,259.2,2024-10-13,W39
Product 377,311.04,2024-10-12,W39
Product 1829,51.2,2024-10-20,W39
Product 1026,43.2,2024-11-06,W39
Product 1026,43.2,2024-10-12,W39
Product 1596,43.2,2024-09-30,W39
Product 1384,1036.8,2024-11-09,W39
Product 1026,129.6,2024-10-10,W39
Product 1026,129.6,2024-10-09,W39
Product 1026,129.6,2024-10-11,W39
Product 1026,388.8,2024-11-02,W39
Product 1026,129.6,2024-09-27,W39
Product 1026,86.4,2024-09-27,W39
Product 1596,129.6,2024-10-02,W39
Product 1596,86.4,2024-10-02,W39
Product 1596,259.2,2024-10-03,W39
Product 1026,259.2,2024-10-10,W39
Product 1026,388.8,2024-10-11,W39
Product 1383,43.2,2024-11-09,W39
Product 1383,820.8,2024-11-08,W39
Product 1026,43.2,2024-10-12,W39
Product 1026,475.2,2024-10-12,W39
Product 1026,388.8,2024-10-12,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,43.2,2024-10-04,W39
Product 1026,129.6,2024-10-05,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,129.6,2024-10-03,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,129.6,2024-10-03,W39
Product 1026,129.6,2024-10-03,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,129.6,2024-10-03,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,129.6,2024-10-04,W39
Product 1026,129.6,2024-10-03,W39
Product 912,43.2,2024-10-24,W39
Product 914,43.2,2024-10-14,W39
Product 914,475.2,2024-10-12,W39
Product 912,129.6,2024-10-04,W39
Product 1605,388.8,2024-10-04,W39
Product 1605,259.2,2024-10-04,W39
Product 1605,388.8,2024-10-04,W39
Product 1618,129.6,2024-10-09,W39
Product 1618,129.6,2024-10-04,W39
Product 1618,388.8,2024-10-03,W39
Product 1618,129.6,2024-10-04,W39
Product 1618,129.6,2024-10-03,W39
Product 1618,129.6,2024-10-04,W39
Product 913,388.8,2024-10-10,W39
Product 913,86.4,2024-10-11,W39
Product 913,388.8,2024-10-09,W39
Product 913,259.2,2024-10-09,W39
Product 913,259.2,2024-10-09,W39
Product 913,129.6,2024-10-09,W39
Product 912,86.4,2024-10-09,W39
Product 912,259.2,2024-10-09,W39
Product 912,388.8,2024-10-09,W39
Product 912,259.2,2024-10-09,W39
Product 912,518.4,2024-10-10,W39
Product 912,259.2,2024-10-11,W39
Product 912,777.6,2024-10-09,W39
Product 912,777.6,2024-10-10,W39
Product 912,86.4,2024-10-09,W39
Product 912,86.4,2024-10-09,W39
Product 912,259.2,2024-10-09,W39
Product 912,259.2,2024-10-09,W39
Product 912,734.4,2024-10-09,W39
Product 1563,36.92,2024-10-13,W39
Product 738,840.0,2024-09-30,W39
Product 749,180.0,2024-10-05,W39
Product 749,120.0,2024-10-05,W39
Product 749,120.0,2024-10-04,W39
Product 749,180.0,2024-10-04,W39
Product 749,180.0,2024-10-05,W39
Product 749,60.0,2024-10-05,W39
Product 515,181.44,2024-10-15,W39
Product 1212,43.2,2024-10-04,W39
Product 1212,86.4,2024-10-03,W39
Product 1212,86.4,2024-10-02,W39
Product 1212,86.4,2024-09-30,W39
Product 1212,259.2,2024-09-30,W39
Product 1212,86.4,2024-09-30,W39
Product 517,120.96,2024-10-14,W39
Product 2318,72.0,2024-10-09,W39
Product 2318,72.0,2024-10-09,W39
Product 2223,78.0,2024-11-02,W39
Product 2223,78.0,2024-11-01,W39
Product 2396,156.0,2024-10-14,W39
Product 2396,156.0,2024-10-12,W39
Product 2396,78.0,2024-10-12,W39
Product 2223,78.0,2024-10-12,W39
Product 2223,78.0,2024-10-12,W39
Product 2223,156.0,2024-10-14,W39
Product 1479,234.0,2024-10-04,W39
Product 2223,312.0,2024-10-12,W39
Product 2223,156.0,2024-10-13,W39
Product 2223,312.0,2024-10-12,W39
Product 1204,86.4,2024-11-09,W39
Product 1855,43.2,2024-10-19,W39
Product 1855,302.4,2024-10-13,W39
Product 1855,21.6,2024-10-12,W39
Product 1855,302.4,2024-10-13,W39
Product 1855,302.4,2024-10-13,W39
Product 1847,259.2,2024-09-27,W39
Product 1847,259.2,2024-09-27,W39
Product 1847,324.0,2024-09-27,W39
Product 1847,216.0,2024-09-27,W39
Product 1855,64.8,2024-10-17,W39
Product 1851,302.4,2024-10-13,W39
Product 1851,129.6,2024-10-13,W39
