ProductId,readyQty,WeekId,Year
Product 2156,243.0,W47,2024
Product 774,390.0,W47,2024
Product 2386,390.0,W47,2024
Product 1639,36.92,W47,2024
Product 1639,73.84,W47,2024
Product 1639,110.76,W47,2024
Product 1731,322.56,W47,2024
Product 1104,30.303,W47,2024
Product 612,17.5,W47,2024
Product 612,25.5,W47,2024
Product 612,37.0,W47,2024
Product 513,41.2,W47,2024
Product 1145,60.0,W47,2024
Product 896,9.52,W47,2024
Product 896,124.44,W47,2024
Product 896,5.44,W47,2024
Product 896,14.96,W47,2024
Product 596,30.0,W47,2024
Product 1030,1512.0,W47,2024
Product 2094,604.8,W47,2024
Product 368,518.4,W47,2024
Product 380,1503.36,W47,2024
Product 297,1192.32,W47,2024
Product 326,622.08,W47,2024
Product 2181,546.0,W47,2024
Product 2181,312.0,W47,2024
Product 1553,221.52,W47,2024
Product 1553,590.72,W47,2024
Product 1550,221.52,W47,2024
Product 2241,1404.0,W47,2024
Product 1212,216.0,W47,2024
Product 341,1028.16,W47,2024
Product 342,302.4,W47,2024
Product 340,483.84,W47,2024
Product 343,302.4,W47,2024
Product 175,192.0,W47,2024
Product 177,460.8,W47,2024
Product 161,76.8,W47,2024
Product 846,475.2,W47,2024
Product 712,43.2,W47,2024
Product 712,518.4,W47,2024
Product 1077,518.4,W47,2024
Product 2226,78.0,W47,2024
Product 1634,43.2,W47,2024
Product 1634,648.0,W47,2024
Product 1635,734.4,W47,2024
Product 513,300.0,W47,2024
Product 2090,518.4,W47,2024
Product 367,311.04,W47,2024
Product 368,466.56,W47,2024
Product 63,207.36,W47,2024
Product 361,984.96,W47,2024
Product 214,1451.52,W47,2024
Product 362,2073.6,W47,2024
Product 846,43.2,W47,2024
Product 1416,388.8,W47,2024
Product 842,172.8,W47,2024
Product 2424,86.4,W47,2024
Product 2321,576.0,W47,2024
Product 1587,86.4,W47,2024
Product 1587,43.2,W47,2024
Product 277,1995.84,W47,2024
Product 1764,43.2,W47,2024
Product 380,207.36,W47,2024
Product 905,2030.4,W47,2024
Product 35,96.0,W47,2024
Product 17,31.2,W47,2024
Product 17,4.8,W47,2024
Product 17,96.0,W47,2024
Product 23,7.2,W47,2024
Product 23,42.0,W47,2024
Product 15,56.4,W47,2024
Product 15,42.0,W47,2024
Product 15,96.0,W47,2024
Product 22,43.2,W47,2024
Product 58,829.44,W47,2024
Product 58,207.36,W47,2024
Product 58,967.68,W47,2024
Product 286,49.68,W47,2024
Product 286,51.84,W47,2024
Product 455,103.6799999999998,W47,2024
Product 378,51.84000000000003,W47,2024
Product 503,74.34,W47,2024
Product 503,8.82,W47,2024
Product 1206,86.4,W47,2024
Product 1206,302.4,W47,2024
Product 1013,43.2,W47,2024
Product 1014,561.6,W47,2024
Product 1073,216.0,W47,2024
Product 904,1339.2,W47,2024
Product 908,734.4,W47,2024
Product 1025,518.4,W47,2024
Product 983,734.4,W47,2024
Product 1326,734.4,W47,2024
Product 1386,518.4,W47,2024
Product 990,1036.8,W47,2024
Product 974,43.2,W47,2024
Product 613,10.0,W47,2024
Product 1270,6.72,W47,2024
Product 1766,259.2,W47,2024
Product 784,78.0,W47,2024
Product 2315,72.0,W47,2024
Product 2321,72.0,W47,2024
Product 2321,216.0,W47,2024
Product 2321,72.0,W47,2024
Product 2321,360.0,W47,2024
Product 745,60.0,W47,2024
Product 855,60.0,W47,2024
Product 506,240.0,W47,2024
Product 729,120.0,W47,2024
Product 519,181.44,W47,2024
Product 795,156.0,W47,2024
Product 2181,780.0,W47,2024
Product 798,234.0,W47,2024
Product 72,827.52,W47,2024
Product 1016,7.56,W47,2024
Product 1016,489.24,W47,2024
Product 1015,32.4,W47,2024
Product 1015,939.6,W47,2024
Product 1014,950.4,W47,2024
Product 1014,950.4,W47,2024
Product 1013,950.4,W47,2024
Product 1013,950.4,W47,2024
Product 1322,950.4,W47,2024
Product 1027,144.0,W47,2024
Product 962,32.4,W47,2024
Product 1289,4.32,W47,2024
Product 347,829.44,W47,2024
Product 347,2799.36,W47,2024
Product 1808,576.0,W47,2024
Product 279,28.98,W47,2024
Product 279,1512.0,W47,2024
Product 1806,576.0,W47,2024
Product 347,22.68,W47,2024
Product 278,32.76,W47,2024
Product 279,39.06,W47,2024
Product 1013,388.8,W47,2024
Product 311,518.4,W47,2024
Product 311,2.16,W47,2024
Product 311,19.44,W47,2024
Product 1322,288.0,W47,2024
Product 1027,432.0,W47,2024
Product 325,531.36,W47,2024
Product 325,8.64,W47,2024
Product 1807,282.24,W47,2024
Product 1766,8.64,W47,2024
Product 1766,10.8,W47,2024
Product 1767,19.44,W47,2024
Product 1840,504.0,W47,2024
Product 1765,14.4,W47,2024
Product 1862,576.0,W47,2024
Product 1864,576.0,W47,2024
Product 347,120.96,W47,2024
Product 278,37.8,W47,2024
Product 278,839.16,W47,2024
Product 278,1529.64,W47,2024
Product 1016,432.0,W47,2024
Product 1015,963.36,W47,2024
Product 1015,8.64,W47,2024
Product 325,648.0,W47,2024
Product 1923,563.2,W47,2024
Product 1923,12.8,W47,2024
Product 1286,10.08,W47,2024
Product 326,1140.48,W47,2024
Product 795,150.0,W47,2024
Product 795,605.0,W47,2024
Product 834,360.0,W47,2024
Product 834,360.0,W47,2024
Product 839,432.0,W47,2024
Product 839,345.6,W47,2024
Product 839,216.0,W47,2024
Product 2153,1360.0,W47,2024
Product 2153,60.0,W47,2024
Product 2153,560.0,W47,2024
Product 2153,73.0,W47,2024
Product 1862,453.6,W47,2024
Product 1863,345.6,W47,2024
Product 1923,358.4,W47,2024
Product 1921,537.6,W47,2024
Product 1931,384.0,W47,2024
Product 1931,51.2,W47,2024
Product 1926,281.6,W47,2024
Product 1749,47.52,W47,2024
Product 1859,151.2,W47,2024
Product 1910,370.56,W47,2024
Product 533,432.0,W47,2024
Product 1549,36.92,W47,2024
Product 1613,129.6,W47,2024
Product 1613,345.6,W47,2024
Product 1008,1166.4,W47,2024
Product 2024,43.2,W47,2024
Product 2024,43.2,W47,2024
Product 2024,216.0,W47,2024
Product 2025,422.28,W47,2024
Product 2025,39.96,W47,2024
Product 2025,345.6,W47,2024
Product 2025,129.6,W47,2024
Product 2025,12.96,W47,2024
Product 2025,28.08,W47,2024
Product 2026,86.4,W47,2024
Product 2026,43.2,W47,2024
Product 2049,86.4,W47,2024
Product 2049,172.8,W47,2024
Product 2050,259.2,W47,2024
Product 2051,86.4,W47,2024
Product 2051,43.2,W47,2024
Product 2097,129.6,W47,2024
Product 2097,129.6,W47,2024
Product 2098,86.4,W47,2024
Product 1931,332.8,W47,2024
Product 1933,87.68,W47,2024
Product 848,120.0,W47,2024
Product 848,300.0,W47,2024
Product 1938,299.52,W47,2024
Product 1938,1244.16,W47,2024
Product 744,13.2,W47,2024
Product 744,10.8,W47,2024
Product 744,240.0,W47,2024
Product 1057,720.0,W47,2024
Product 1058,600.0,W47,2024
Product 1058,120.0,W47,2024
Product 1058,480.0,W47,2024
Product 1565,73.84,W47,2024
Product 1565,516.88,W47,2024
Product 1565,36.92,W47,2024
Product 1566,258.44,W47,2024
Product 1566,738.4,W47,2024
Product 1566,590.72,W47,2024
Product 1316,172.8,W47,2024
Product 1317,43.2,W47,2024
Product 1318,1036.8,W47,2024
Product 2168,567.0,W47,2024
Product 2168,162.0,W47,2024
Product 2168,41.0,W47,2024
Product 2168,53.0,W47,2024
Product 2168,486.0,W47,2024
Product 1807,486.4,W47,2024
Product 1599,518.4,W47,2024
Product 2002,486.4,W48,2024
Product 1841,504.0,W48,2024
Product 1839,12.96,W48,2024
Product 1839,491.04,W48,2024
Product 1288,950.4,W48,2024
Product 1931,576.0,W48,2024
Product 1933,510.08,W48,2024
Product 1933,65.92,W48,2024
Product 1014,18.36,W48,2024
Product 1014,953.64,W48,2024
Product 1288,432.0,W48,2024
Product 1866,576.0,W48,2024
Product 1865,17.28,W48,2024
Product 1865,558.72,W48,2024
Product 1863,14.4,W48,2024
Product 1863,561.6,W48,2024
Product 1859,1080.0,W48,2024
Product 1860,1080.0,W48,2024
Product 1861,1080.0,W48,2024
Product 311,30.24,W48,2024
Product 311,617.76,W48,2024
Product 960,15.12,W48,2024
Product 960,956.88,W48,2024
Product 1920,576.0,W48,2024
Product 1922,12.8,W48,2024
Product 1922,563.2,W48,2024
Product 1921,5.12,W48,2024
Product 1921,570.88,W48,2024
Product 1909,576.0,W48,2024
Product 1910,576.0,W48,2024
Product 1911,22.4,W48,2024
Product 1911,553.6,W48,2024
Product 315,1140.48,W48,2024
Product 279,716.94,W48,2024
Product 1055,600.0,W48,2024
Product 1055,600.0,W48,2024
Product 1055,840.0,W48,2024
Product 1055,900.0,W48,2024
Product 1055,1200.0,W48,2024
Product 279,1938.0,W48,2024
Product 1055,900.0,W48,2024
Product 1055,1260.0,W48,2024
Product 1055,1200.0,W48,2024
Product 1055,240.0,W48,2024
Product 1055,1500.0,W48,2024
Product 1055,2460.0,W48,2024
Product 1055,1860.0,W48,2024
Product 1286,388.8,W48,2024
Product 347,2116.8,W48,2024
Product 958,1123.2,W48,2024
Product 1549,28.4,W48,2024
Product 1549,31.24,W48,2024
Product 1549,36.92,W48,2024
Product 1549,73.84,W48,2024
Product 1549,1712.52,W48,2024
Product 1553,5.68,W48,2024
Product 1553,18.46,W48,2024
Product 1553,4.26,W48,2024
Product 1553,72.42,W48,2024
Product 1553,5.68,W48,2024
Product 1553,258.44,W48,2024
Product 1553,252.76,W48,2024
Product 1922,1945.6,W48,2024
Product 1924,409.6,W48,2024
Product 2119,432.0,W48,2024
Product 1554,22.72,W48,2024
Product 1554,25.56,W48,2024
Product 1554,28.4,W48,2024
Product 1554,34.08,W48,2024
Product 1554,313.82,W48,2024
Product 1554,391.92,W48,2024
Product 1749,47.52,W48,2024
Product 1749,1188.0,W48,2024
Product 1135,21.212,W48,2024
Product 2013,129.6,W48,2024
Product 1611,43.2,W48,2024
Product 1782,614.4,W48,2024
Product 970,129.6,W48,2024
Product 970,518.4,W48,2024
Product 14,100.0,W48,2024
Product 1555,184.6,W48,2024
Product 1555,221.52,W48,2024
Product 1555,221.52,W48,2024
Product 1555,258.44,W48,2024
Product 1555,258.44,W48,2024
Product 1555,258.44,W48,2024
Product 1555,26.98,W48,2024
Product 1555,1689.8,W48,2024
Product 1861,799.2,W48,2024
Product 1931,25.6,W48,2024
Product 1931,153.6,W48,2024
Product 1933,9.6,W48,2024
Product 1933,36.48,W48,2024
Product 1933,20.48,W48,2024
Product 1933,134.4,W48,2024
Product 1057,60.0,W48,2024
Product 1057,60.0,W48,2024
Product 1057,60.0,W48,2024
Product 1057,120.0,W48,2024
Product 1057,180.0,W48,2024
Product 1565,295.36,W48,2024
Product 1565,553.8,W48,2024
Product 1565,996.84,W48,2024
Product 1566,147.68,W48,2024
Product 1566,147.68,W48,2024
Product 1566,184.6,W48,2024
Product 1566,184.6,W48,2024
Product 1566,221.52,W48,2024
Product 1555,7.1,W48,2024
Product 1555,14.2,W48,2024
Product 1555,5.68,W48,2024
Product 1555,19.88,W48,2024
Product 1555,103.66,W48,2024
Product 13,200.0,W48,2024
Product 2100,1036.8,W48,2024
Product 2106,648.0,W48,2024
Product 1555,302.46,W48,2024
Product 1555,1292.2,W48,2024
Product 1555,8.52,W48,2024
Product 1555,14.2,W48,2024
Product 1555,231.46,W48,2024
Product 825,120.96,W48,2024
Product 825,120.96,W48,2024
Product 326,19.44,W48,2024
Product 326,4.32,W48,2024
Product 278,3024.0,W48,2024
Product 1911,889.6,W48,2024
Product 1859,669.6,W48,2024
Product 1859,86.4,W48,2024
Product 1860,583.2,W48,2024
Product 1860,7.2,W48,2024
Product 996,1900.8,W48,2024
Product 1553,7.1,W48,2024
Product 1553,28.4,W48,2024
Product 1553,149.1,W48,2024
Product 1553,35.5,W48,2024
Product 1553,221.52,W48,2024
Product 1553,258.44,W48,2024
Product 1553,258.44,W48,2024
Product 1553,11.36,W48,2024
Product 1553,296.78,W48,2024
Product 1413,2505.6,W48,2024
Product 1006,864.0,W48,2024
Product 1006,1166.4,W48,2024
Product 872,60.0,W48,2024
Product 872,180.0,W48,2024
Product 872,240.0,W48,2024
Product 872,240.0,W48,2024
Product 819,483.84,W48,2024
Product 819,786.24,W48,2024
Product 1555,1033.76,W48,2024
Product 2323,72.0,W48,2024
Product 1499,78.0,W48,2024
Product 1499,78.0,W48,2024
Product 1499,156.0,W48,2024
Product 1499,546.0,W48,2024
Product 1499,624.0,W48,2024
Product 1499,78.0,W48,2024
Product 822,1209.6,W48,2024
Product 1420,1987.2,W48,2024
Product 1031,208.8,W48,2024
Product 1413,2030.4,W48,2024
Product 1024,43.2,W48,2024
Product 1024,43.2,W48,2024
Product 1024,43.2,W48,2024
Product 983,518.4,W48,2024
Product 1356,172.8,W48,2024
Product 1014,1555.2,W48,2024
Product 1235,691.2,W48,2024
Product 1228,518.4,W48,2024
Product 1661,36.0,W48,2024
Product 1663,5.76,W48,2024
Product 1663,23.04,W48,2024
Product 1663,38.88,W48,2024
Product 517,362.88,W48,2024
Product 517,604.8,W48,2024
Product 1933,588.8,W48,2024
Product 1933,1433.6,W48,2024
Product 825,302.4,W48,2024
Product 1440,19.0,W48,2024
Product 1440,41.0,W48,2024
Product 1440,35.0,W48,2024
Product 1440,8.0,W48,2024
Product 1440,10.0,W48,2024
Product 67,276.48,W48,2024
Product 394,544.32,W48,2024
Product 136,86.4,W48,2024
Product 139,993.6,W48,2024
Product 141,86.4,W48,2024
Product 142,43.2,W48,2024
Product 143,172.8,W48,2024
Product 1071,950.4,W48,2024
Product 327,259.2,W48,2024
Product 328,259.2,W48,2024
Product 329,259.2,W48,2024
Product 330,259.2,W48,2024
Product 1709,322.56,W48,2024
Product 1710,276.48,W48,2024
Product 1714,276.48,W48,2024
Product 1717,470.88,W48,2024
Product 1718,332.64,W48,2024
Product 1720,190.08,W48,2024
Product 1720,285.12,W48,2024
Product 1722,332.64,W48,2024
Product 1734,97.92,W48,2024
Product 1667,362.88,W48,2024
Product 1667,51.84,W48,2024
Product 1585,604.8,W48,2024
Product 1703,907.2,W48,2024
Product 1337,864.0,W48,2024
Product 1338,864.0,W48,2024
Product 1340,2764.8,W48,2024
Product 1834,1228.8,W48,2024
Product 1835,102.4,W48,2024
Product 1835,716.8,W48,2024
Product 1836,460.8,W48,2024
Product 1838,1433.6,W48,2024
Product 892,41.998,W48,2024
Product 639,0.4,W48,2024
Product 660,1.0,W48,2024
Product 1697,43.2,W48,2024
Product 1026,475.2,W48,2024
Product 1026,43.2,W48,2024
Product 235,1969.92,W48,2024
Product 1553,36.92,W48,2024
Product 1553,73.84,W48,2024
Product 1553,110.76,W48,2024
Product 1553,110.76,W48,2024
Product 1553,184.6,W48,2024
Product 1553,36.92,W48,2024
Product 825,181.44,W48,2024
Product 825,665.28,W48,2024
Product 268,544.32,W48,2024
Product 273,35.28,W48,2024
Product 267,544.32,W48,2024
Product 271,40.32,W48,2024
Product 271,855.54,W48,2024
Product 269,11.34,W48,2024
Product 269,39.06,W48,2024
Product 269,1389.78,W48,2024
Product 274,302.4,W48,2024
Product 270,39.06,W48,2024
Product 273,211.68,W48,2024
Product 270,229.32,W48,2024
Product 272,544.32,W48,2024
Product 943,1209.6,W48,2024
Product 942,345.6,W48,2024
Product 940,432.0,W48,2024
Product 944,345.6,W48,2024
Product 1489,34.0,W48,2024
Product 1712,506.88,W48,2024
Product 1363,345.6,W48,2024
Product 1837,716.8,W48,2024
Product 1837,819.2,W48,2024
Product 1854,410.4,W48,2024
Product 1170,432.0,W48,2024
Product 1173,432.0,W48,2024
Product 1174,388.8,W48,2024
Product 1171,1857.6,W48,2024
Product 1172,216.0,W48,2024
Product 1175,302.4,W48,2024
Product 2387,234.0,W48,2024
Product 1640,73.84,W48,2024
Product 1361,302.4,W48,2024
Product 1362,388.8,W48,2024
Product 1364,734.4,W48,2024
Product 1243,432.0,W48,2024
Product 471,1607.04,W48,2024
Product 295,22.68,W48,2024
Product 58,276.48,W48,2024
Product 639,1.0,W48,2024
Product 2139,237.6,W48,2024
Product 803,858.0,W48,2024
Product 2177,1326.0,W48,2024
Product 2225,624.0,W48,2024
Product 507,120.0,W48,2024
Product 507,240.0,W48,2024
Product 507,300.0,W48,2024
Product 1559,36.92,W48,2024
Product 1558,36.92,W48,2024
Product 1558,406.12,W48,2024
Product 2417,30.0,W48,2024
Product 718,23.94,W48,2024
Product 718,26.46,W48,2024
Product 551,53.76,W48,2024
Product 554,53.76,W48,2024
Product 557,215.04,W48,2024
Product 561,161.28,W48,2024
Product 558,107.52,W48,2024
Product 559,107.52,W48,2024
Product 560,107.52,W48,2024
Product 566,53.76,W48,2024
Product 575,483.84,W48,2024
Product 575,60.48,W48,2024
Product 584,60.48,W48,2024
Product 556,91.52,W48,2024
Product 1386,302.4,W48,2024
Product 1280,129.6,W48,2024
Product 1407,475.2,W48,2024
Product 1408,302.4,W48,2024
Product 1409,648.0,W48,2024
Product 1410,561.6,W48,2024
Product 1369,345.6,W48,2024
Product 1370,216.0,W48,2024
Product 1371,388.8,W48,2024
Product 1372,302.4,W48,2024
Product 1353,345.6,W48,2024
Product 1354,302.4,W48,2024
Product 1378,388.8,W48,2024
Product 1379,1036.8,W48,2024
Product 1380,259.2,W48,2024
Product 1381,820.8,W48,2024
Product 1382,950.4,W48,2024
Product 819,45.36,W48,2024
Product 819,10.08,W48,2024
Product 1753,1663.2,W48,2024
Product 58,69.12,W48,2024
Product 903,0.9,W48,2024
Product 1371,5.76,W48,2024
Product 1377,5.76,W48,2024
Product 1378,5.76,W48,2024
Product 1380,10.08,W48,2024
Product 955,129.6,W48,2024
Product 955,172.8,W48,2024
Product 956,172.8,W48,2024
Product 956,172.8,W48,2024
Product 957,172.8,W48,2024
Product 957,129.6,W48,2024
Product 958,172.8,W48,2024
Product 958,172.8,W48,2024
Product 842,43.2,W48,2024
Product 2093,648.0,W48,2024
Product 507,120.0,W48,2024
Product 507,540.0,W48,2024
Product 722,665.28,W48,2024
Product 278,60.48,W48,2024
Product 2225,1014.0,W48,2024
Product 1639,73.84,W48,2024
Product 1639,1033.76,W48,2024
Product 1731,322.56,W48,2024
Product 1104,30.303,W48,2024
Product 612,17.5,W48,2024
Product 612,25.5,W48,2024
Product 612,37.0,W48,2024
Product 1145,60.0,W48,2024
Product 896,9.52,W48,2024
Product 896,124.44,W48,2024
Product 896,5.44,W48,2024
Product 896,14.96,W48,2024
Product 596,30.0,W48,2024
Product 1030,1512.0,W48,2024
Product 15,3168.0,W48,2024
Product 78,3179.52,W48,2024
Product 297,103.68,W48,2024
Product 247,777.6,W48,2024
Product 2139,760.32,W48,2024
Product 516,1270.08,W48,2024
Product 516,120.96,W48,2024
Product 516,241.92,W48,2024
Product 969,3542.4,W48,2024
Product 803,858.0,W48,2024
Product 772,312.0,W48,2024
Product 459,786.24,W48,2024
Product 460,544.32,W48,2024
Product 461,120.96,W48,2024
Product 462,544.32,W48,2024
Product 1553,369.2,W48,2024
Product 1553,443.04,W48,2024
Product 969,1036.8,W48,2024
Product 1550,221.52,W48,2024
Product 1212,216.0,W48,2024
Product 341,1028.16,W48,2024
Product 342,302.4,W48,2024
Product 340,483.84,W48,2024
Product 343,302.4,W48,2024
Product 663,1.6,W48,2024
Product 175,192.0,W48,2024
Product 177,422.4,W48,2024
Product 477,167.04,W48,2024
Product 712,43.2,W48,2024
Product 712,518.4,W48,2024
Product 1077,518.4,W48,2024
Product 2226,78.0,W48,2024
Product 1634,648.0,W48,2024
Product 1635,259.2,W48,2024
Product 1635,388.8,W48,2024
Product 639,0.36,W48,2024
Product 347,1028.16,W48,2024
Product 348,181.44,W48,2024
Product 367,155.52,W48,2024
Product 368,518.4,W48,2024
Product 116,96.0,W48,2024
Product 131,5016.0,W48,2024
Product 78,1520.64,W48,2024
Product 246,933.12,W48,2024
Product 214,1451.52,W48,2024
Product 362,51.84,W48,2024
Product 362,207.36,W48,2024
Product 843,172.8,W48,2024
Product 843,172.8,W48,2024
Product 1304,950.4,W48,2024
Product 718,120.96,W48,2024
Product 504,540.0,W48,2024
Product 1946,1468.8,W48,2024
Product 772,156.0,W48,2024
Product 1751,47.52,W48,2024
Product 1754,1663.2,W48,2024
Product 2424,86.4,W48,2024
Product 1946,1080.0,W48,2024
Product 1946,1598.4,W48,2024
Product 2321,43.0,W48,2024
Product 2321,351.0,W48,2024
Product 1747,1378.08,W48,2024
Product 1587,86.4,W48,2024
Product 1587,43.2,W48,2024
Product 905,86.4,W48,2024
Product 905,561.6,W48,2024
Product 1764,43.2,W48,2024
Product 380,51.84,W48,2024
Product 15,288.0,W48,2024
Product 58,1036.8,W48,2024
Product 58,967.68,W48,2024
Product 117,96.0,W48,2024
Product 355,777.6,W48,2024
Product 1206,302.4,W48,2024
Product 908,691.2,W48,2024
Product 1326,691.2,W48,2024
Product 1386,518.4,W48,2024
Product 990,1036.8,W48,2024
Product 663,0.4,W48,2024
Product 2321,144.0,W48,2024
Product 819,120.96,W48,2024
Product 516,60.48,W48,2024
Product 969,907.2,W48,2024
Product 774,78.0,W48,2024
Product 1431,8.64,W48,2024
Product 1431,216.0,W48,2024
Product 914,1.44,W48,2024
Product 914,7.2,W48,2024
Product 914,17.28,W48,2024
Product 914,7.2,W48,2024
Product 914,25.92,W48,2024
Product 914,27.36,W48,2024
Product 914,28.8,W48,2024
Product 1086,518.4,W48,2024
Product 904,10.08,W48,2024
Product 904,20.16,W48,2024
Product 904,25.92,W48,2024
Product 904,34.56,W48,2024
Product 904,21.6,W48,2024
Product 904,1380.96,W48,2024
Product 1025,5.76,W48,2024
Product 1025,25.92,W48,2024
Product 1025,518.4,W48,2024
Product 1289,33.12,W48,2024
Product 1289,50.4,W48,2024
Product 1206,6.48,W48,2024
Product 1206,9.72,W48,2024
Product 1206,85.32,W48,2024
Product 1219,38.88,W48,2024
Product 1219,42.12,W48,2024
Product 1219,43.2,W48,2024
Product 1013,43.2,W48,2024
Product 1013,950.4,W48,2024
Product 1013,993.6,W48,2024
Product 1014,648.0,W48,2024
Product 1073,221.4,W48,2024
Product 974,1.44,W48,2024
Product 974,31.68,W48,2024
Product 974,79.2,W48,2024
Product 1360,37.44,W48,2024
Product 1361,33.12,W48,2024
Product 1361,777.6,W48,2024
Product 1361,5.76,W48,2024
Product 1362,4.32,W48,2024
Product 1362,86.4,W48,2024
Product 1363,129.6,W48,2024
Product 1364,41.76,W48,2024
Product 1226,30.24,W48,2024
Product 1227,41.76,W48,2024
Product 1835,153.6,W48,2024
Product 1836,25.6,W48,2024
Product 1836,49.92,W48,2024
Product 1838,21.76,W48,2024
Product 2116,12.96,W48,2024
Product 2116,345.6,W48,2024
Product 362,259.2,W48,2024
Product 366,51.84,W48,2024
Product 1414,432.0,W48,2024
Product 1027,432.0,W48,2024
Product 1030,172.8,W48,2024
Product 981,216.0,W48,2024
Product 1308,1036.8,W48,2024
Product 1399,345.6,W48,2024
Product 1348,648.0,W48,2024
Product 1232,1080.0,W48,2024
Product 1238,86.4,W48,2024
Product 1036,777.6,W48,2024
Product 2118,820.8,W48,2024
Product 945,691.2,W48,2024
Product 945,43.2,W48,2024
Product 1369,86.4,W48,2024
Product 1370,86.4,W48,2024
Product 1371,129.6,W48,2024
Product 1033,1425.6,W48,2024
Product 1360,1209.6,W48,2024
Product 1361,561.6,W48,2024
Product 1362,1123.2,W48,2024
Product 1363,604.8,W48,2024
Product 1364,1123.2,W48,2024
Product 1353,43.2,W48,2024
Product 1354,43.2,W48,2024
Product 1034,1296.0,W48,2024
Product 2118,561.6,W48,2024
Product 1731,46.08,W48,2024
Product 1734,46.08,W48,2024
Product 1733,276.48,W48,2024
Product 969,1814.4,W48,2024
Product 1483,78.0,W48,2024
Product 1954,126.0,W48,2024
Product 2217,1.0,W48,2024
Product 2217,47.0,W48,2024
Product 2120,43.2,W48,2024
Product 2120,345.6,W48,2024
Product 1967,252.0,W48,2024
Product 2275,18.0,W48,2024
Product 2275,18.0,W48,2024
Product 1956,42.0,W48,2024
Product 1956,42.0,W48,2024
Product 2321,34.0,W48,2024
Product 2321,19.0,W48,2024
Product 2134,230.4,W48,2024
Product 1253,9.6,W48,2024
Product 1253,20.4,W48,2024
Product 1253,40.8,W48,2024
Product 749,12.0,W48,2024
Product 749,15.6,W48,2024
Product 749,20.4,W48,2024
Product 749,20.4,W48,2024
Product 749,25.2,W48,2024
Product 749,32.4,W48,2024
Product 749,48.0,W48,2024
Product 749,51.6,W48,2024
Product 749,54.0,W48,2024
Product 2038,84.0,W48,2024
Product 2144,800.64,W48,2024
Product 2145,419.52,W48,2024
Product 986,43.2,W48,2024
Product 970,43.2,W48,2024
Product 222,25.92,W48,2024
Product 222,725.76,W48,2024
Product 72,689.28,W48,2024
Product 1016,7.56,W48,2024
Product 1016,489.24,W48,2024
Product 1015,32.4,W48,2024
Product 1015,939.6,W48,2024
Product 1014,950.4,W48,2024
Product 1014,950.4,W48,2024
Product 1013,345.6,W48,2024
Product 1322,950.4,W48,2024
Product 1027,144.0,W48,2024
Product 962,32.4,W48,2024
Product 1289,4.32,W48,2024
Product 347,829.44,W48,2024
Product 347,2799.36,W48,2024
Product 1808,576.0,W48,2024
Product 279,28.98,W48,2024
Product 279,1512.0,W48,2024
Product 1806,576.0,W48,2024
Product 347,22.68,W48,2024
Product 278,32.76,W48,2024
Product 279,39.06,W48,2024
Product 311,518.4,W48,2024
Product 311,2.16,W48,2024
Product 311,19.44,W48,2024
Product 1322,288.0,W48,2024
Product 1027,432.0,W48,2024
Product 325,531.36,W48,2024
Product 325,8.64,W48,2024
Product 1807,282.24,W48,2024
Product 1766,8.64,W48,2024
Product 1766,10.8,W48,2024
Product 1767,19.44,W48,2024
Product 1840,504.0,W48,2024
Product 1765,14.4,W48,2024
Product 1862,576.0,W48,2024
Product 1864,576.0,W48,2024
Product 347,120.96,W48,2024
Product 278,37.8,W48,2024
Product 278,839.16,W48,2024
Product 278,1529.64,W48,2024
Product 1016,432.0,W48,2024
Product 1015,963.36,W48,2024
Product 1015,8.64,W48,2024
Product 325,648.0,W48,2024
Product 1923,563.2,W48,2024
Product 1923,12.8,W48,2024
Product 1286,10.08,W48,2024
Product 326,1140.48,W48,2024
Product 795,149.0,W48,2024
Product 795,605.0,W48,2024
Product 834,360.0,W48,2024
Product 834,360.0,W48,2024
Product 839,432.0,W48,2024
Product 839,345.6,W48,2024
Product 839,216.0,W48,2024
Product 2153,1360.0,W48,2024
Product 2153,60.0,W48,2024
Product 2153,560.0,W48,2024
Product 2153,73.0,W48,2024
Product 1862,453.6,W48,2024
Product 1923,358.4,W48,2024
Product 1921,537.6,W48,2024
Product 1931,384.0,W48,2024
Product 1931,51.2,W48,2024
Product 1926,281.6,W48,2024
Product 1749,47.52,W48,2024
Product 1859,151.2,W48,2024
Product 1910,370.56,W48,2024
Product 533,432.0,W48,2024
Product 1549,36.92,W48,2024
Product 1613,129.6,W48,2024
Product 1613,345.6,W48,2024
Product 1008,1166.4,W48,2024
Product 2024,43.2,W48,2024
Product 2024,43.2,W48,2024
Product 2024,216.0,W48,2024
Product 2025,422.28,W48,2024
Product 2025,39.96,W48,2024
Product 2025,345.6,W48,2024
Product 2025,129.6,W48,2024
Product 2025,12.96,W48,2024
Product 2025,28.08,W48,2024
Product 2026,86.4,W48,2024
Product 2026,43.2,W48,2024
Product 2049,86.4,W48,2024
Product 2049,172.8,W48,2024
Product 2050,259.2,W48,2024
Product 2051,86.4,W48,2024
Product 2051,43.2,W48,2024
Product 2097,129.6,W48,2024
Product 2097,129.6,W48,2024
Product 2098,86.4,W48,2024
Product 1931,332.8,W48,2024
Product 1933,87.68,W48,2024
Product 848,120.0,W48,2024
Product 848,300.0,W48,2024
Product 1938,299.52,W48,2024
Product 1938,1244.16,W48,2024
Product 744,13.2,W48,2024
