ProductId,WeekId,Year,Etd,To_be_produced_sq2
Product 1531,W48,2024,2025-02-14,1036.8
Product 1531,W49,2024,2025-02-12,1036.8
Product 1532,W48,2024,2025-02-15,1036.8
Product 1532,W49,2024,2025-02-12,1036.8
Product 1539,W39,2024,2024-10-07,950.4
Product 1540,W44,2024,2024-12-10,993.6
Product 1540,W45,2024,2024-12-10,993.6
Product 1540,W47,2024,2024-12-10,993.6
Product 1540,W48,2024,2024-12-12,993.6
Product 1540,W49,2024,2024-12-13,993.6
Product 1541,W39,2024,2024-10-18,1036.8
Product 1541,W41,2024,2024-10-23,950.4
Product 1541,W44,2024,2024-11-11,43.2
Product 1549,W39,2024,2024-11-28,1732.4
Product 1549,W41,2024,2024-10-24,1732.4
Product 1549,W48,2024,2024-12-10,22.72
Product 1549,W48,2024,2025-02-01,2104.44
Product 1549,W49,2024,2025-02-05,1846.0
Product 1550,W44,2024,2024-12-26,4098.12
Product 1550,W45,2024,2024-12-29,4319.64
Product 1550,W47,2024,2024-12-16,4098.12
Product 1550,W48,2024,2024-12-02,3618.16
Product 1550,W48,2024,2024-12-06,479.96
Product 1553,W39,2024,2024-11-28,1735.24
Product 1553,W41,2024,2024-10-23,1735.24
Product 1553,W44,2024,2024-12-10,2473.64
Product 1553,W44,2024,2024-12-26,1366.04
Product 1553,W45,2024,2024-12-10,2473.64
Product 1553,W45,2024,2024-12-28,1366.04
Product 1553,W47,2024,2024-12-10,2473.64
Product 1553,W47,2024,2024-12-17,1218.36
Product 1553,W48,2024,2024-12-02,184.6
Product 1553,W48,2024,2024-12-13,2510.56
Product 1553,W49,2024,2024-12-06,1809.08
Product 1557,W47,2024,2024-12-28,2510.56
Product 1557,W47,2024,2025-01-14,184.6
Product 1557,W48,2024,2024-12-27,2510.56
Product 1557,W48,2024,2025-01-14,184.6
Product 1557,W48,2024,2025-02-02,2325.96
Product 1557,W49,2024,2024-12-15,2510.56
Product 1557,W49,2024,2025-01-14,2510.56
Product 1558,W39,2024,2024-10-31,2510.56
Product 1558,W41,2024,2024-10-24,2510.56
Product 1558,W44,2024,2024-11-01,590.72
Product 1558,W45,2024,2024-11-12,443.04
Product 1558,W47,2024,2024-11-25,443.04
Product 1559,W39,2024,2024-11-01,2362.88
Product 1559,W41,2024,2024-10-23,2362.88
Product 1559,W44,2024,2024-11-01,1366.04
Product 1559,W45,2024,2024-11-12,36.92
Product 1559,W47,2024,2024-11-25,36.92
Product 1559,W48,2024,2024-12-10,73.84
Product 1560,W39,2024,2024-09-24,2510.56
Product 1560,W41,2024,2024-09-24,2510.56
Product 1560,W45,2024,2024-09-24,2510.56
Product 1560,W47,2024,2024-09-24,2510.56
Product 1560,W48,2024,2024-09-24,2510.56
Product 1560,W49,2024,2024-09-24,2510.56
Product 1563,W39,2024,2024-10-24,2473.64
Product 1563,W39,2024,2024-12-13,3507.4
Product 1563,W41,2024,2024-10-29,2473.64
Product 1563,W41,2024,2024-12-11,3507.4
Product 1586,W48,2024,2025-02-15,1036.8
Product 1586,W49,2024,2025-02-13,1036.8
Product 1587,W45,2024,2025-01-15,950.4
Product 1587,W47,2024,2025-01-19,907.2
Product 1587,W48,2024,2025-01-25,907.2
Product 1587,W49,2024,2025-02-18,907.2
Product 1597,W48,2024,2025-02-11,1036.8
Product 1597,W49,2024,2025-02-11,1036.8
Product 1598,W48,2024,2025-02-11,993.6
Product 1598,W49,2024,2025-02-10,993.6
Product 1599,W39,2024,2024-11-02,1036.8
Product 1599,W41,2024,2024-11-24,1036.8
Product 1599,W44,2024,2025-01-12,1036.8
Product 1599,W45,2024,2025-01-14,1036.8
Product 1599,W47,2024,2025-01-18,1036.8
Product 1599,W48,2024,2024-12-23,1036.8
Product 1599,W49,2024,2024-12-24,1036.8
Product 16,W39,2024,2024-10-30,1248.0
Product 16,W39,2024,2024-11-26,192.0
Product 16,W39,2024,2024-12-08,1344.0
Product 16,W41,2024,2024-10-30,1248.0
Product 16,W41,2024,2024-11-26,672.0
Product 16,W41,2024,2024-12-08,864.0
Product 16,W44,2024,2024-11-01,576.0
Product 16,W44,2024,2024-11-26,768.0
Product 16,W44,2024,2024-12-08,768.0
Product 16,W44,2024,2024-12-31,1920.0
Product 16,W45,2024,2024-11-12,576.0
Product 16,W45,2024,2024-11-26,768.0
Product 16,W45,2024,2024-12-08,768.0
Product 16,W45,2024,2024-12-31,1920.0
Product 16,W47,2024,2024-12-11,768.0
Product 16,W47,2024,2024-12-31,1920.0
Product 16,W48,2024,2024-12-12,768.0
Product 16,W48,2024,2024-12-31,1920.0
Product 16,W49,2024,2024-12-12,768.0
Product 16,W49,2024,2024-12-31,1920.0
Product 1606,W39,2024,2024-10-18,2073.6
Product 1606,W41,2024,2024-10-22,1468.8
Product 1606,W44,2024,2024-11-11,43.2
Product 1607,W39,2024,2024-10-29,2678.3999999999996
Product 1607,W41,2024,2024-10-23,1987.2
Product 1607,W44,2024,2024-11-11,2073.6
Product 1607,W47,2024,2025-01-13,1036.8
Product 1607,W48,2024,2025-01-15,1036.8
Product 1607,W49,2024,2025-01-07,1036.8
Product 1609,W39,2024,2024-10-28,1036.8
Product 1609,W41,2024,2024-11-04,1036.8
Product 1609,W44,2024,2025-01-21,1036.8
Product 1609,W45,2024,2025-01-19,1036.8
Product 1609,W47,2024,2025-01-23,1036.8
Product 1609,W48,2024,2025-01-29,1036.8
Product 1609,W49,2024,2025-01-13,1036.8
Product 161,W44,2024,2024-11-01,76.8
Product 161,W45,2024,2024-11-12,76.8
Product 1611,W39,2024,2024-10-07,43.2
Product 1611,W41,2024,2024-10-21,43.2
Product 1611,W44,2024,2024-11-11,43.2
Product 1611,W45,2024,2024-11-22,43.2
Product 1620,W39,2024,2024-10-31,1036.8
Product 1620,W41,2024,2024-11-23,1036.8
Product 1620,W44,2024,2025-01-11,1036.8
Product 1620,W45,2024,2025-01-12,1036.8
Product 1620,W47,2024,2025-01-16,1036.8
Product 1620,W48,2024,2025-01-20,1036.8
Product 1620,W49,2024,2025-01-13,1036.8
Product 1622,W48,2024,2025-02-17,1036.8
Product 1622,W49,2024,2025-02-14,1036.8
Product 1625,W39,2024,2024-11-05,993.6
Product 1625,W41,2024,2024-11-05,993.6
Product 1632,W41,2024,2024-10-17,86.4
Product 1632,W44,2024,2024-11-01,86.4
Product 1632,W44,2024,2024-11-02,345.6
Product 1632,W48,2024,2024-12-03,86.4
Product 1632,W48,2024,2025-02-18,950.4
Product 1632,W49,2024,2024-12-07,86.4
Product 1632,W49,2024,2025-02-11,950.4
Product 1633,W44,2024,2024-11-02,1036.8
Product 1634,W44,2024,2024-11-03,993.6
Product 1635,W48,2024,2025-02-17,1123.2
Product 1635,W49,2024,2025-02-11,1123.2
Product 1636,W44,2024,2024-11-02,1036.8
Product 1637,W44,2024,2024-11-03,1036.8
Product 1638,W39,2024,2024-10-25,2030.6
Product 1638,W41,2024,2024-10-31,2030.6
Product 1638,W44,2024,2024-11-06,2030.6
Product 1638,W45,2024,2024-11-19,2030.6
Product 1638,W47,2024,2024-11-25,2030.6
Product 1638,W48,2024,2024-12-03,2030.6
Product 1638,W49,2024,2024-12-06,1476.8
Product 1639,W39,2024,2024-10-24,2030.6
Product 1639,W41,2024,2024-10-29,2030.6
Product 1639,W44,2024,2024-11-05,2030.6
Product 1639,W45,2024,2024-11-18,2030.6
Product 1639,W47,2024,2024-11-25,886.08
Product 1640,W39,2024,2024-10-25,2030.6
Product 1640,W41,2024,2024-10-30,2030.6
Product 1640,W44,2024,2024-11-05,2030.6
Product 1640,W45,2024,2024-11-19,2030.6
Product 1642,W39,2024,2024-10-24,2030.6
Product 1642,W41,2024,2024-10-29,2030.6
Product 1642,W44,2024,2024-11-05,2030.6
Product 1642,W45,2024,2024-11-18,2030.6
Product 1642,W47,2024,2024-11-25,2030.6
Product 1642,W48,2024,2024-12-03,2030.6
Product 1642,W49,2024,2024-12-12,2030.6
Product 1647,W39,2024,2024-09-28,2358.62
Product 1648,W39,2024,2024-09-27,2506.3
Product 1649,W39,2024,2024-09-29,2506.3
Product 1650,W39,2024,2024-09-27,342.22
Product 1651,W39,2024,2024-09-29,2506.3
Product 1652,W39,2024,2024-09-30,2506.3
Product 1661,W44,2024,2024-11-05,36.0
Product 1661,W45,2024,2024-11-16,36.0
Product 1663,W39,2024,2024-10-01,1.44
Product 1663,W41,2024,2024-10-15,1.44
Product 1663,W44,2024,2024-11-05,76.32
Product 1663,W45,2024,2024-11-16,74.88
Product 1663,W47,2024,2024-11-29,1.44
Product 1663,W48,2024,2024-12-06,7.2
Product 1663,W49,2024,2024-12-10,7.2
Product 1677,W39,2024,2024-11-02,1036.8
Product 1677,W41,2024,2024-10-28,1036.8
Product 1678,W44,2024,2025-01-24,993.6
Product 1678,W45,2024,2025-01-21,993.6
Product 1678,W47,2024,2025-01-26,993.6
Product 1678,W48,2024,2025-02-01,993.6
Product 1678,W49,2024,2025-02-15,993.6
Product 1679,W39,2024,2024-11-05,1036.8
Product 1679,W41,2024,2024-11-05,1036.8
Product 1679,W44,2024,2024-11-11,1036.8
Product 168,W41,2024,2024-10-15,2035.2
Product 168,W44,2024,2024-11-05,422.4
Product 1683,W39,2024,2024-10-20,2030.6
Product 1683,W41,2024,2024-10-26,2030.6
Product 1683,W44,2024,2024-11-01,2030.6
Product 1683,W45,2024,2024-11-15,2030.6
Product 1683,W47,2024,2024-12-03,2030.6
Product 1683,W48,2024,2024-12-03,2030.6
Product 1683,W49,2024,2024-12-12,2030.6
Product 1684,W39,2024,2024-10-21,2030.6
Product 1684,W41,2024,2024-10-26,2030.6
Product 1684,W44,2024,2024-11-02,2030.6
Product 1684,W45,2024,2024-11-15,2030.6
Product 1684,W47,2024,2024-12-03,2030.6
Product 1684,W48,2024,2024-12-04,2030.6
Product 1684,W49,2024,2024-12-13,2030.6
Product 1685,W39,2024,2024-10-21,2030.6
Product 1685,W41,2024,2024-10-26,2030.6
Product 1685,W44,2024,2024-11-02,2030.6
Product 1685,W45,2024,2024-11-16,2030.6
Product 1685,W47,2024,2024-12-03,2030.6
Product 1685,W48,2024,2024-12-04,2030.6
Product 1685,W49,2024,2024-12-13,2030.6
Product 1686,W39,2024,2024-10-22,2030.6
Product 1686,W41,2024,2024-10-27,2030.6
Product 1686,W44,2024,2024-11-03,2030.6
Product 1686,W45,2024,2024-11-16,2030.6
Product 1686,W47,2024,2024-12-04,2030.6
Product 1686,W48,2024,2024-12-05,2030.6
Product 1686,W49,2024,2024-12-13,2030.6
Product 1690,W39,2024,2024-10-22,2030.6
Product 1690,W41,2024,2024-10-27,2030.6
Product 1690,W44,2024,2024-11-03,2030.6
Product 1690,W45,2024,2024-11-16,2030.6
Product 1690,W47,2024,2024-12-04,2030.6
Product 1690,W48,2024,2024-12-05,2030.6
Product 1690,W49,2024,2024-12-14,2030.6
Product 1691,W39,2024,2024-10-23,2030.6
Product 1691,W41,2024,2024-10-28,2030.6
Product 1691,W44,2024,2024-11-03,2030.6
Product 1691,W45,2024,2024-11-17,2030.6
Product 1691,W47,2024,2024-12-05,2030.6
Product 1691,W48,2024,2024-12-05,2030.6
Product 1691,W49,2024,2024-12-14,2030.6
Product 1692,W39,2024,2024-10-23,2030.6
Product 1692,W41,2024,2024-10-28,2030.6
Product 1692,W44,2024,2024-11-04,2030.6
Product 1692,W45,2024,2024-11-17,2030.6
Product 1692,W47,2024,2024-12-05,2030.6
Product 1692,W48,2024,2024-12-06,2030.6
Product 1692,W49,2024,2024-12-15,2030.6
Product 1693,W39,2024,2024-10-23,2030.6
Product 1693,W41,2024,2024-10-28,2030.6
Product 1693,W44,2024,2024-11-04,2030.6
Product 1693,W45,2024,2024-11-18,2030.6
Product 1693,W47,2024,2024-12-05,2030.6
Product 1693,W48,2024,2024-12-06,2030.6
Product 1693,W49,2024,2024-12-15,2030.6
Product 1694,W44,2024,2024-11-01,1036.8
Product 1694,W45,2024,2024-12-06,1020.96
Product 1694,W47,2024,2024-12-09,1019.52
Product 1694,W48,2024,2025-01-01,1019.52
Product 1694,W48,2024,2025-02-16,1036.8
Product 1694,W49,2024,2024-12-23,1019.52
Product 1694,W49,2024,2025-02-13,1036.8
Product 1695,W39,2024,2024-10-13,1512.0
Product 1695,W41,2024,2024-10-18,1512.0
Product 1695,W44,2024,2024-11-01,1512.0
Product 1695,W45,2024,2024-12-06,1512.0
Product 1695,W47,2024,2024-12-09,1512.0
Product 1695,W48,2024,2025-01-02,1512.0
Product 1695,W49,2024,2024-12-24,1512.0
Product 1697,W39,2024,2024-10-09,3067.2
Product 1697,W41,2024,2024-10-26,3067.2
Product 1697,W44,2024,2024-11-02,1080.0
Product 1697,W44,2024,2024-11-12,1987.1999999999998
Product 1697,W45,2024,2024-11-13,950.4
Product 1697,W47,2024,2024-11-26,950.4
Product 1697,W48,2024,2024-12-03,950.4
Product 1697,W49,2024,2024-12-07,950.4
Product 1698,W39,2024,2024-11-05,1036.8
Product 1698,W41,2024,2024-11-05,1036.8
Product 1698,W48,2024,2025-02-13,475.2
Product 1698,W49,2024,2025-02-13,475.2
Product 1699,W44,2024,2025-01-23,993.6
Product 1699,W45,2024,2025-01-21,993.6
Product 1699,W47,2024,2025-01-26,993.6
Product 1699,W48,2024,2025-02-01,993.6
Product 1699,W49,2024,2025-02-10,993.6
Product 17,W47,2024,2025-01-26,2016.0
Product 17,W48,2024,2025-01-26,2016.0
Product 17,W49,2024,2025-01-28,2016.0
Product 1702,W39,2024,2024-09-27,37.44
Product 1707,W39,2024,2024-10-09,3412.8
Product 1707,W41,2024,2024-10-26,3412.8
Product 1708,W39,2024,2024-10-19,1252.8
Product 1708,W41,2024,2024-10-24,1252.8
Product 1709,W39,2024,2024-10-13,1658.88
Product 1709,W44,2024,2024-12-09,1658.88
Product 1709,W45,2024,2024-12-09,1658.88
Product 1709,W47,2024,2024-12-09,1658.88
Product 1709,W48,2024,2025-01-06,1290.24
Product 1709,W49,2024,2025-01-06,1290.24
Product 171,W41,2024,2025-01-12,1459.2
Product 171,W44,2024,2025-01-16,1536.0
Product 171,W45,2024,2025-01-17,1536.0
Product 171,W47,2024,2025-01-17,1536.0
Product 171,W48,2024,2025-01-17,1536.0
Product 171,W49,2024,2025-01-17,1536.0
Product 1710,W39,2024,2024-10-13,1658.88
Product 1710,W44,2024,2024-12-09,1658.88
Product 1710,W45,2024,2024-12-09,1658.88
Product 1710,W47,2024,2024-12-09,1658.88
Product 1710,W48,2024,2025-01-06,1336.32
Product 1710,W49,2024,2025-01-06,1336.32
Product 1711,W39,2024,2024-10-14,1658.88
Product 1711,W41,2024,2024-10-15,1658.88
Product 1711,W47,2024,2024-12-09,783.36
Product 1711,W48,2024,2025-01-06,783.36
Product 1711,W49,2024,2025-01-06,230.4
Product 1712,W39,2024,2024-11-15,1658.88
Product 1712,W44,2024,2024-12-09,1658.88
Product 1712,W45,2024,2024-12-09,1658.88
Product 1712,W47,2024,2024-12-09,829.44
Product 1712,W48,2024,2025-01-06,322.56
Product 1712,W49,2024,2025-01-06,783.36
Product 1714,W39,2024,2024-10-13,1658.88
Product 1714,W44,2024,2024-12-09,1658.88
Product 1714,W45,2024,2024-12-09,1658.88
Product 1714,W47,2024,2024-12-09,1658.88
Product 1714,W48,2024,2025-01-06,1336.32
Product 1714,W49,2024,2025-01-06,1336.32
Product 1717,W39,2024,2024-10-13,1616.76
Product 1717,W44,2024,2024-12-02,1616.76
Product 1717,W45,2024,2024-12-02,1616.76
Product 1717,W47,2024,2024-12-02,1616.76
Product 1717,W48,2024,2025-01-06,1098.36
Product 1717,W49,2024,2025-01-06,1098.36
Product 1718,W39,2024,2024-10-13,1615.68
Product 1718,W44,2024,2024-12-25,1615.68
Product 1718,W45,2024,2024-12-25,1615.68
Product 1718,W47,2024,2024-12-25,1615.68
Product 1718,W48,2024,2025-01-06,1235.52
Product 1718,W49,2024,2025-01-06,1235.52
Product 1719,W39,2024,2024-11-15,1615.68
Product 1719,W44,2024,2024-12-25,1615.68
Product 1719,W45,2024,2024-12-25,1615.68
Product 1719,W47,2024,2024-12-25,760.32
Product 1719,W48,2024,2025-01-06,712.8
Product 1719,W49,2024,2025-01-06,617.76
Product 1720,W39,2024,2024-10-14,1615.68
Product 1720,W44,2024,2024-12-02,1615.68
Product 1720,W45,2024,2024-12-02,1615.68
Product 1720,W47,2024,2024-11-25,760.32
Product 1720,W48,2024,2025-01-06,285.12
Product 1720,W49,2024,2025-01-06,665.28
Product 1722,W39,2024,2024-10-13,1615.68
Product 1722,W44,2024,2024-12-25,1615.68
Product 1722,W45,2024,2024-12-25,1615.68
Product 1722,W47,2024,2024-12-25,1615.68
Product 1722,W48,2024,2025-01-06,1235.52
Product 1722,W49,2024,2025-01-06,1235.52
Product 1725,W47,2024,2024-11-25,367.2
Product 1725,W48,2024,2025-03-03,367.2
Product 1726,W47,2024,2024-11-25,367.2
Product 1726,W48,2024,2025-03-03,367.2
Product 1727,W47,2024,2024-11-25,151.2
Product 1727,W48,2024,2025-03-03,151.2
Product 1728,W47,2024,2024-11-25,151.2
Product 1728,W48,2024,2025-03-03,151.2
Product 1729,W47,2024,2024-12-29,367.2
Product 1729,W48,2024,2025-03-03,367.2
Product 173,W48,2024,2025-01-12,2035.2
Product 173,W49,2024,2025-01-12,2035.2
Product 1730,W39,2024,2024-09-27,1658.88
Product 1730,W48,2024,2024-12-25,1658.88
Product 1730,W49,2024,2024-12-25,1658.88
Product 1731,W39,2024,2024-09-27,1658.88
Product 1731,W48,2024,2024-12-26,1612.8
Product 1731,W49,2024,2024-12-26,1612.8
Product 1732,W39,2024,2024-09-28,1658.88
Product 1732,W48,2024,2024-12-26,1658.88
Product 1732,W49,2024,2024-12-26,1658.88
Product 1733,W39,2024,2024-09-27,1658.88
Product 1733,W48,2024,2024-12-27,3778.56
Product 1733,W49,2024,2024-12-27,3778.56
Product 1734,W39,2024,2024-10-14,5769.6
Product 1734,W41,2024,2024-10-11,5509.44
Product 1734,W44,2024,2024-11-01,1333.44
Product 1734,W45,2024,2024-11-12,1333.44
Product 1734,W48,2024,2024-12-24,5415.36
Product 1734,W49,2024,2024-12-24,5415.36
Product 1736,W39,2024,2024-10-02,2396.16
Product 1736,W41,2024,2024-10-15,2396.16
Product 1736,W44,2024,2024-11-10,2396.16
Product 1736,W45,2024,2024-11-16,2396.16
Product 1739,W44,2024,2024-12-10,1152.0
Product 1739,W45,2024,2024-12-10,1152.0
Product 1741,W44,2024,2024-12-20,1474.56
Product 1741,W45,2024,2024-12-17,1474.56
Product 1741,W47,2024,2024-12-24,1474.56
Product 1741,W48,2024,2024-12-28,1474.56
Product 1741,W49,2024,2024-12-30,1474.56
Product 1744,W49,2024,2025-03-22,1663.2
Product 1745,W49,2024,2025-03-22,1663.2
Product 1747,W47,2024,2025-03-21,6035.04
Product 1747,W48,2024,2025-03-21,4466.88
Product 1747,W49,2024,2025-03-21,4989.6
Product 175,W41,2024,2024-10-11,1804.8
Product 175,W41,2024,2024-10-12,230.4
Product 175,W44,2024,2024-11-01,76.8
Product 175,W44,2024,2024-11-02,268.8
Product 175,W49,2024,2024-12-07,336.0
Product 1751,W44,2024,2024-11-22,997.92
Product 1751,W45,2024,2024-11-20,997.92
Product 1751,W47,2024,2024-11-29,997.92
Product 1753,W44,2024,2025-03-25,3991.6800000000003
Product 1753,W45,2024,2025-03-25,3991.6800000000003
Product 1753,W47,2024,2024-12-02,1663.2
Product 1753,W47,2024,2025-03-18,1330.56
Product 1753,W47,2024,2025-03-26,2708.64
Product 1753,W48,2024,2025-03-26,2756.16
Product 1753,W49,2024,2025-03-28,2566.08
Product 1754,W44,2024,2024-11-22,1663.2
Product 1754,W45,2024,2024-11-21,1663.2
Product 1754,W47,2024,2024-11-29,1663.2
Product 1758,W39,2024,2024-10-03,1013.76
Product 1759,W39,2024,2024-10-29,634.56
Product 1759,W41,2024,2024-10-31,616.32
Product 1759,W44,2024,2024-11-13,616.32
Product 1759,W45,2024,2024-11-17,616.32
Product 1764,W39,2024,2024-10-12,1836.0
Product 1765,W39,2024,2024-10-11,1987.1999999999998
Product 1766,W39,2024,2024-10-11,1879.2
Product 1766,W39,2024,2024-10-15,1015.2
Product 1766,W41,2024,2024-10-18,2894.4
Product 177,W41,2024,2024-10-11,1804.8
Product 177,W41,2024,2024-10-12,230.4
Product 177,W44,2024,2024-11-02,192.0
Product 177,W45,2024,2024-11-13,230.4
Product 177,W47,2024,2024-11-26,230.4
Product 177,W48,2024,2024-12-03,268.8
Product 177,W49,2024,2024-12-07,268.8
Product 1774,W39,2024,2024-09-28,17.28
Product 1774,W41,2024,2024-10-12,17.28
Product 1774,W44,2024,2024-11-02,17.28
Product 1774,W45,2024,2024-11-13,17.28
Product 1774,W47,2024,2024-11-26,17.28
Product 1774,W48,2024,2024-12-03,17.28
Product 1774,W49,2024,2024-12-07,17.28
Product 178,W49,2024,2025-01-14,2035.2
Product 1781,W39,2024,2024-11-03,2048.0
Product 1781,W41,2024,2024-12-06,2048.0
Product 1781,W44,2024,2024-12-07,2048.0
Product 1781,W45,2024,2024-12-16,2048.0
Product 1781,W47,2024,2024-12-16,2048.0
Product 1781,W48,2024,2024-12-15,2048.0
Product 1781,W49,2024,2024-12-19,2048.0
Product 1786,W39,2024,2024-12-09,1024.0
Product 1786,W41,2024,2024-12-09,1024.0
Product 1786,W44,2024,2024-12-07,1024.0
Product 1786,W45,2024,2024-12-17,1024.0
Product 1786,W47,2024,2024-12-17,1024.0
Product 1786,W48,2024,2024-12-16,1024.0
Product 1786,W49,2024,2024-12-19,1024.0
Product 1787,W44,2024,2024-12-11,307.2
Product 1787,W44,2024,2024-12-31,972.8
Product 1787,W45,2024,2024-12-21,307.2
Product 1787,W45,2024,2024-12-31,972.8
Product 1787,W47,2024,2024-12-21,307.2
Product 1787,W47,2024,2024-12-31,972.8
Product 1787,W48,2024,2024-12-21,307.2
Product 1787,W48,2024,2024-12-31,972.8
Product 1787,W49,2024,2024-12-25,307.2
Product 1787,W49,2024,2024-12-31,972.8
Product 1788,W44,2024,2024-12-10,460.8
Product 1788,W45,2024,2024-12-10,460.8
Product 1788,W47,2024,2024-12-10,460.8
Product 1788,W48,2024,2024-12-16,460.8
Product 1788,W49,2024,2024-12-20,460.8
Product 1791,W39,2024,2024-12-15,1024.0
Product 1791,W41,2024,2024-12-10,1024.0
Product 1791,W44,2024,2024-12-08,1024.0
Product 1791,W45,2024,2024-12-18,1024.0
Product 1791,W47,2024,2024-12-18,1024.0
Product 1791,W48,2024,2024-12-16,1024.0
Product 1791,W49,2024,2024-12-20,1024.0
Product 1796,W44,2024,2024-12-12,153.6
Product 1796,W44,2024,2024-12-31,51.2
Product 1796,W45,2024,2024-12-21,153.6
Product 1796,W45,2024,2024-12-31,460.8
Product 1796,W47,2024,2024-12-21,153.6
Product 1796,W48,2024,2025-02-04,153.6
Product 1796,W49,2024,2024-12-31,153.6
Product 1797,W39,2024,2024-12-15,1024.0
Product 1797,W41,2024,2024-12-16,1024.0
Product 1797,W44,2024,2024-12-12,1024.0
Product 1797,W45,2024,2024-12-22,1024.0
Product 1799,W39,2024,2024-12-09,51.2
Product 1799,W41,2024,2024-12-09,51.2
Product 1799,W44,2024,2024-12-09,51.2
Product 1799,W44,2024,2024-12-31,460.8
Product 1799,W45,2024,2024-12-09,51.2
Product 1799,W45,2024,2024-12-31,460.8
Product 1799,W47,2024,2024-12-09,51.2
Product 1799,W48,2024,2024-12-09,51.2
Product 1799,W49,2024,2024-12-10,51.2
Product 18,W47,2024,2025-01-26,960.0
Product 18,W48,2024,2025-01-27,960.0
Product 18,W49,2024,2025-01-28,960.0
Product 1804,W48,2024,2025-02-06,1024.0
Product 1804,W49,2024,2025-02-24,1024.0
Product 1818,W44,2024,2024-12-10,972.8
Product 1818,W45,2024,2024-12-15,972.8
Product 1818,W47,2024,2024-12-15,972.8
Product 1818,W48,2024,2024-12-17,972.8
Product 1818,W49,2024,2024-12-20,972.8
Product 1819,W48,2024,2025-02-06,512.0
Product 1819,W49,2024,2025-02-24,512.0
Product 1822,W39,2024,2024-12-12,512.0
Product 1822,W41,2024,2024-12-10,512.0
Product 1822,W44,2024,2024-12-08,512.0
Product 1822,W45,2024,2024-12-18,512.0
Product 1822,W47,2024,2024-12-18,512.0
Product 1822,W48,2024,2024-12-17,512.0
Product 1822,W49,2024,2024-12-20,512.0
Product 1823,W39,2024,2024-12-11,1024.0
Product 1823,W41,2024,2024-12-15,1024.0
Product 1823,W44,2024,2024-12-11,1024.0
Product 1823,W45,2024,2024-12-20,1024.0
Product 1823,W47,2024,2024-12-20,1024.0
Product 1823,W48,2024,2024-12-20,1024.0
Product 1823,W49,2024,2024-12-23,1024.0
Product 1827,W39,2024,2024-12-08,1177.6
Product 1827,W48,2024,2024-12-26,1177.6
Product 1827,W49,2024,2024-12-29,1177.6
Product 1832,W39,2024,2024-10-21,1024.0
Product 1832,W39,2024,2024-11-01,1024.0
Product 1832,W41,2024,2024-11-03,1024.0
Product 1832,W44,2024,2024-11-12,1024.0
Product 1832,W45,2024,2024-12-13,1024.0
Product 1834,W39,2024,2024-10-29,1536.0
Product 1834,W41,2024,2024-10-31,1536.0
Product 1834,W44,2024,2024-11-02,1536.0
Product 1834,W45,2024,2024-11-12,870.4
Product 1835,W39,2024,2024-11-01,1536.0
Product 1835,W41,2024,2024-10-31,1536.0
Product 1835,W44,2024,2024-11-02,1536.0
Product 1835,W45,2024,2024-11-12,460.8
Product 1836,W39,2024,2024-11-01,1536.0
Product 1836,W41,2024,2024-10-31,1536.0
Product 1836,W44,2024,2024-11-03,1536.0
Product 1836,W45,2024,2024-11-12,460.8
Product 1837,W39,2024,2024-12-03,1536.0
Product 1837,W41,2024,2024-11-01,1536.0
Product 1837,W44,2024,2024-11-04,1536.0
Product 1837,W45,2024,2024-11-12,1433.6
Product 1838,W39,2024,2024-10-29,1536.0
Product 1838,W41,2024,2024-11-01,1536.0
Product 1838,W44,2024,2024-11-03,1536.0
Product 1838,W45,2024,2024-11-12,1536.0
Product 1846,W39,2024,2024-12-02,626.4
Product 1846,W41,2024,2024-12-02,626.4
Product 1846,W44,2024,2024-12-02,626.4
Product 1846,W45,2024,2024-12-02,626.4
Product 1846,W47,2024,2024-12-02,626.4
Product 1846,W48,2024,2024-12-02,453.6
Product 1852,W39,2024,2024-12-02,1944.0
Product 1852,W41,2024,2024-12-02,1944.0
Product 1852,W48,2024,2024-12-02,626.4
Product 1854,W39,2024,2024-12-02,410.4
Product 1854,W41,2024,2024-12-02,410.4
Product 1854,W44,2024,2024-12-02,410.4
Product 1854,W45,2024,2024-12-02,410.4
Product 1854,W47,2024,2024-12-02,410.4
Product 1857,W39,2024,2025-01-16,1317.6
Product 1857,W41,2024,2025-01-16,1317.6
Product 1857,W44,2024,2025-01-16,1317.6
Product 1857,W45,2024,2025-01-16,1317.6
Product 1857,W47,2024,2025-01-17,1317.6
Product 1857,W48,2024,2025-01-17,1317.6
Product 1857,W49,2024,2025-01-27,1317.6
Product 1879,W39,2024,2024-11-14,604.8
Product 1879,W41,2024,2024-11-17,604.8
Product 1879,W44,2024,2024-11-29,604.8
Product 1879,W45,2024,2024-12-09,604.8
Product 1879,W47,2024,2024-12-14,604.8
Product 1879,W48,2024,2025-01-06,604.8
Product 1879,W49,2024,2024-12-19,604.8
Product 1881,W39,2024,2024-10-06,1036.8
Product 1881,W41,2024,2024-10-15,1036.8
Product 1890,W39,2024,2024-10-10,1036.8
Product 1890,W41,2024,2024-10-15,1036.8
Product 1890,W44,2024,2024-11-05,345.6
Product 1890,W45,2024,2024-11-16,345.6
Product 1890,W47,2024,2024-11-29,345.6
Product 1890,W48,2024,2024-12-06,345.6
Product 1890,W49,2024,2024-12-10,345.6
Product 1893,W39,2024,2024-11-19,950.4
