productId,quantity,weekId,year,ETD
prod-NN-1455,71,33,2021,17.09.2021
prod-WO-7542,154,33,2021,10.09.2021
prod-KB-7839,54,33,2021,01.10.2021
prod-FI-3614,181,33,2021,13.08.2021
prod-UP-0538,26,33,2021,03.09.2021
prod-RQ-5469,13,33,2021,10.09.2021
prod-EO-9307,35,33,2021,03.09.2021
prod-GL-6166,90,33,2021,24.09.2021
prod-XG-2177,145,33,2021,27.08.2021
prod-DO-5533,8,33,2021,17.09.2021
prod-JD-7446,60,33,2021,20.08.2021
prod-PY-8713,59,33,2021,20.08.2021
prod-UG-9795,131,33,2021,24.09.2021
prod-DF-8293,42,33,2021,27.08.2021
prod-BA-5878,86,33,2021,17.09.2021
prod-FF-5213,58,33,2021,17.09.2021
prod-PV-8709,169,33,2021,10.09.2021
prod-ZN-3781,132,33,2021,03.09.2021
prod-DZ-3471,35,33,2021,27.08.2021
prod-WM-8339,40,33,2021,27.08.2021
prod-LT-9676,92,33,2021,01.10.2021
prod-ZB-7367,180,33,2021,27.08.2021
prod-OX-3521,164,33,2021,10.09.2021
prod-DS-4693,69,33,2021,10.09.2021
prod-HV-7769,44,33,2021,03.09.2021
prod-RW-6810,125,33,2021,10.09.2021
prod-WU-5386,0,33,2021,03.09.2021
prod-HC-9787,151,33,2021,01.10.2021
prod-KN-7983,38,33,2021,24.09.2021
prod-MW-6417,28,33,2021,27.08.2021
prod-RU-1176,16,33,2021,24.09.2021
prod-VQ-1813,48,33,2021,10.09.2021
prod-GB-5971,114,33,2021,13.08.2021
prod-DT-0194,126,33,2021,01.10.2021
prod-VM-9822,37,33,2021,03.09.2021
prod-JY-9694,32,33,2021,27.08.2021
prod-YF-5159,118,33,2021,01.10.2021
prod-DP-6348,119,33,2021,24.09.2021
prod-XA-3457,70,33,2021,20.08.2021
prod-GE-7676,99,33,2021,27.08.2021
prod-QZ-5145,152,33,2021,03.09.2021
prod-GW-3685,139,33,2021,13.08.2021
prod-TC-9891,24,33,2021,01.10.2021
prod-FC-6978,141,33,2021,13.08.2021
prod-JL-1233,57,33,2021,20.08.2021
prod-SQ-3059,118,33,2021,20.08.2021
prod-XN-6850,123,33,2021,13.08.2021
prod-AH-5651,166,33,2021,01.10.2021
prod-UC-7554,89,33,2021,10.09.2021
prod-AZ-1055,183,33,2021,27.08.2021
prod-ZS-3468,43,33,2021,17.09.2021
prod-RO-5944,60,33,2021,10.09.2021
prod-UQ-5884,39,33,2021,24.09.2021
prod-IA-0770,46,33,2021,03.09.2021
prod-HD-8474,199,33,2021,03.09.2021
prod-KL-0810,104,33,2021,03.09.2021
prod-QQ-1218,97,33,2021,03.09.2021
prod-TP-3741,11,33,2021,20.08.2021
prod-WT-1580,149,33,2021,03.09.2021
prod-GX-3093,63,33,2021,27.08.2021
prod-QE-0466,183,33,2021,27.08.2021
prod-AN-6950,195,33,2021,27.08.2021
prod-GT-8690,168,33,2021,03.09.2021
prod-VA-9951,83,33,2021,20.08.2021
prod-HG-2219,19,33,2021,20.08.2021
prod-UO-5951,66,33,2021,17.09.2021
prod-CY-6011,127,33,2021,27.08.2021
prod-VG-5592,114,33,2021,03.09.2021
prod-SJ-9732,25,33,2021,10.09.2021
prod-II-6929,92,33,2021,13.08.2021
prod-AS-2725,78,33,2021,17.09.2021
prod-LH-7719,136,33,2021,20.08.2021
prod-PE-6949,165,33,2021,08.10.2021
prod-SF-8935,172,33,2021,08.10.2021
prod-NL-4580,23,33,2021,03.09.2021
prod-EM-1009,1,33,2021,17.09.2021
prod-GR-6870,96,33,2021,27.08.2021
prod-KG-8739,31,33,2021,17.09.2021
prod-IG-4995,20,33,2021,10.09.2021
prod-ZQ-1478,122,33,2021,27.08.2021
prod-YA-0464,129,33,2021,20.08.2021
prod-RF-8309,105,33,2021,10.09.2021
prod-GV-0080,46,33,2021,20.08.2021
prod-OL-7357,102,33,2021,10.09.2021
prod-VJ-1399,118,33,2021,10.09.2021
prod-XS-2568,194,33,2021,08.10.2021
prod-RW-3321,65,33,2021,03.09.2021
prod-BL-6419,6,33,2021,20.08.2021
prod-NN-9389,90,33,2021,03.09.2021
prod-TL-9779,21,33,2021,27.08.2021
prod-GP-7396,35,33,2021,10.09.2021
prod-BY-0062,198,33,2021,10.09.2021
prod-XP-0644,191,33,2021,17.09.2021
prod-SF-1346,179,33,2021,27.08.2021
prod-EL-5697,62,33,2021,20.08.2021
prod-CH-5820,181,33,2021,27.08.2021
prod-AK-9721,182,33,2021,27.08.2021
prod-WV-5826,54,33,2021,01.10.2021
prod-LA-9529,12,33,2021,08.10.2021
prod-BJ-4607,35,33,2021,10.09.2021
prod-FT-5796,186,33,2021,13.08.2021
prod-PE-2090,198,33,2021,17.09.2021
prod-HA-4447,62,33,2021,01.10.2021
prod-UY-5817,55,33,2021,03.09.2021
prod-TN-3912,86,33,2021,20.08.2021
prod-FD-4373,18,33,2021,03.09.2021
prod-EH-5478,120,33,2021,24.09.2021
prod-IK-9801,132,33,2021,27.08.2021
prod-NY-9246,144,33,2021,27.08.2021
prod-QU-2537,7,33,2021,27.08.2021
prod-BG-1400,171,33,2021,20.08.2021
prod-WI-4860,144,33,2021,13.08.2021
prod-GA-9261,105,33,2021,24.09.2021
prod-LC-1682,133,33,2021,01.10.2021
prod-CS-0377,79,33,2021,13.08.2021
prod-KK-2365,94,33,2021,27.08.2021
prod-UZ-8217,0,33,2021,27.08.2021
prod-CD-5611,198,33,2021,01.10.2021
prod-OB-7565,63,33,2021,03.09.2021
prod-CP-4431,168,33,2021,13.08.2021
prod-IJ-0890,37,33,2021,13.08.2021
prod-YH-7675,29,33,2021,03.09.2021
prod-UW-5762,158,33,2021,01.10.2021
prod-WJ-5439,31,33,2021,13.08.2021
prod-BV-2929,24,33,2021,01.10.2021
prod-QM-9703,17,33,2021,13.08.2021
prod-WZ-7689,120,33,2021,27.08.2021
prod-KP-1656,62,33,2021,01.10.2021
prod-RM-4274,62,33,2021,03.09.2021
prod-FB-5592,57,33,2021,17.09.2021
prod-WV-5376,139,33,2021,01.10.2021
prod-NT-5755,40,33,2021,27.08.2021
prod-QL-0635,108,33,2021,17.09.2021
prod-BQ-8524,154,33,2021,10.09.2021
prod-ZW-1274,93,33,2021,27.08.2021
prod-TU-4379,78,33,2021,01.10.2021
prod-QG-1179,121,33,2021,03.09.2021
prod-BB-4740,163,33,2021,17.09.2021
prod-VM-6483,73,33,2021,13.08.2021
prod-IR-6317,166,33,2021,01.10.2021
prod-KB-8277,147,33,2021,01.10.2021
prod-DK-5628,118,33,2021,20.08.2021
prod-IA-9798,18,33,2021,20.08.2021
prod-XH-6185,101,33,2021,03.09.2021
prod-FM-7604,52,33,2021,13.08.2021
prod-HL-4090,110,33,2021,03.09.2021
prod-BS-7191,172,33,2021,08.10.2021
prod-ND-3310,0,33,2021,13.08.2021
prod-JB-4345,81,34,2021,27.08.2021
prod-YR-9952,104,34,2021,20.08.2021
prod-MY-2833,16,34,2021,10.09.2021
prod-RM-2726,195,34,2021,15.10.2021
prod-TL-5902,10,34,2021,03.09.2021
prod-QX-2308,67,34,2021,01.10.2021
prod-VF-5379,153,34,2021,17.09.2021
prod-MR-5626,11,34,2021,17.09.2021
prod-FS-1806,197,34,2021,24.09.2021
prod-PA-5742,120,34,2021,08.10.2021
prod-JB-9607,181,34,2021,24.09.2021
prod-QE-5374,4,34,2021,20.08.2021
prod-CV-4991,5,34,2021,27.08.2021
prod-TJ-7970,162,34,2021,20.08.2021
prod-SD-2913,3,34,2021,27.08.2021
prod-JO-0079,191,34,2021,10.09.2021
prod-SY-8904,165,34,2021,08.10.2021
prod-JP-3206,91,34,2021,20.08.2021
prod-VY-8385,22,34,2021,15.10.2021
prod-HU-4122,177,34,2021,17.09.2021
prod-GP-1744,61,34,2021,20.08.2021
prod-TK-5883,176,34,2021,08.10.2021
prod-PQ-8179,65,34,2021,20.08.2021
prod-ZK-7351,143,34,2021,03.09.2021
prod-MP-4483,105,34,2021,01.10.2021
prod-TT-2752,27,34,2021,03.09.2021
prod-TR-4162,193,34,2021,08.10.2021
prod-CL-0085,91,34,2021,01.10.2021
prod-NY-9725,124,34,2021,01.10.2021
prod-IT-7861,148,34,2021,03.09.2021
prod-OV-4798,65,34,2021,03.09.2021
prod-CS-9024,169,34,2021,20.08.2021
prod-AI-0682,132,34,2021,15.10.2021
prod-QV-9115,32,34,2021,08.10.2021
prod-EU-7056,21,34,2021,08.10.2021
prod-CJ-3238,188,34,2021,01.10.2021
prod-PG-7396,185,34,2021,24.09.2021
prod-QZ-6672,135,34,2021,24.09.2021
prod-GZ-7296,120,34,2021,01.10.2021
prod-GE-4471,118,34,2021,03.09.2021
prod-WO-7886,1,34,2021,01.10.2021
prod-DF-7326,153,34,2021,15.10.2021
prod-PL-1107,144,34,2021,03.09.2021
prod-ZF-8638,113,34,2021,17.09.2021
prod-IN-8711,27,34,2021,01.10.2021
prod-BK-4342,159,34,2021,20.08.2021
prod-ID-7998,6,34,2021,20.08.2021
prod-DQ-2333,176,34,2021,20.08.2021
prod-GL-8457,39,34,2021,20.08.2021
prod-RK-3379,14,34,2021,10.09.2021
prod-FU-3284,102,34,2021,20.08.2021
prod-BM-8544,31,34,2021,01.10.2021
prod-NN-1455,129,34,2021,10.09.2021
prod-WO-7542,24,34,2021,24.09.2021
prod-KB-7839,17,34,2021,08.10.2021
prod-FI-3614,62,34,2021,08.10.2021
prod-UP-0538,77,34,2021,27.08.2021
prod-RQ-5469,170,34,2021,27.08.2021
prod-EO-9307,63,34,2021,27.08.2021
prod-GL-6166,4,34,2021,08.10.2021
prod-XG-2177,32,34,2021,15.10.2021
prod-DO-5533,186,34,2021,27.08.2021
prod-JD-7446,121,34,2021,10.09.2021
prod-PY-8713,98,34,2021,24.09.2021
prod-UG-9795,6,34,2021,24.09.2021
prod-DF-8293,55,34,2021,24.09.2021
prod-BA-5878,68,34,2021,15.10.2021
prod-FF-5213,135,34,2021,20.08.2021
prod-PV-8709,83,34,2021,01.10.2021
prod-ZN-3781,33,34,2021,01.10.2021
prod-DZ-3471,37,34,2021,27.08.2021
prod-WM-8339,16,34,2021,10.09.2021
prod-LT-9676,188,34,2021,10.09.2021
prod-ZB-7367,98,34,2021,08.10.2021
prod-OX-3521,64,34,2021,03.09.2021
prod-DS-4693,152,34,2021,03.09.2021
prod-HV-7769,168,34,2021,03.09.2021
prod-RW-6810,74,34,2021,08.10.2021
prod-WU-5386,108,34,2021,27.08.2021
prod-HC-9787,113,34,2021,20.08.2021
prod-KN-7983,177,34,2021,24.09.2021
prod-MW-6417,172,34,2021,03.09.2021
prod-RU-1176,146,34,2021,24.09.2021
prod-VQ-1813,132,34,2021,24.09.2021
prod-GB-5971,179,34,2021,17.09.2021
prod-DT-0194,6,34,2021,01.10.2021
prod-VM-9822,1,34,2021,08.10.2021
prod-JY-9694,194,34,2021,01.10.2021
prod-YF-5159,199,34,2021,17.09.2021
prod-DP-6348,137,34,2021,01.10.2021
prod-XA-3457,142,34,2021,10.09.2021
prod-GE-7676,59,34,2021,15.10.2021
prod-QZ-5145,100,34,2021,17.09.2021
prod-GW-3685,68,34,2021,01.10.2021
prod-TC-9891,61,34,2021,17.09.2021
prod-FC-6978,40,34,2021,27.08.2021
prod-JL-1233,166,34,2021,08.10.2021
prod-SQ-3059,105,34,2021,10.09.2021
prod-XN-6850,65,34,2021,01.10.2021
prod-AH-5651,100,34,2021,03.09.2021
prod-UC-7554,0,34,2021,27.08.2021
prod-AZ-1055,29,34,2021,17.09.2021
prod-ZS-3468,62,34,2021,15.10.2021
prod-RO-5944,24,34,2021,27.08.2021
prod-UQ-5884,122,34,2021,17.09.2021
prod-IA-0770,122,34,2021,03.09.2021
prod-HD-8474,47,34,2021,10.09.2021
prod-KL-0810,128,34,2021,01.10.2021
prod-QQ-1218,169,34,2021,03.09.2021
prod-TP-3741,138,34,2021,08.10.2021
prod-WT-1580,14,34,2021,20.08.2021
prod-GX-3093,101,34,2021,15.10.2021
prod-QE-0466,10,34,2021,24.09.2021
prod-AN-6950,126,34,2021,10.09.2021
prod-GT-8690,0,34,2021,15.10.2021
prod-VA-9951,26,34,2021,15.10.2021
prod-HG-2219,191,34,2021,01.10.2021
prod-UO-5951,173,34,2021,27.08.2021
prod-CY-6011,113,34,2021,10.09.2021
prod-VG-5592,83,34,2021,17.09.2021
prod-SJ-9732,153,34,2021,27.08.2021
prod-II-6929,163,34,2021,03.09.2021
prod-AS-2725,194,34,2021,10.09.2021
prod-LH-7719,65,34,2021,27.08.2021
prod-PE-6949,32,34,2021,03.09.2021
prod-SF-8935,25,34,2021,24.09.2021
prod-NL-4580,80,34,2021,03.09.2021
prod-EM-1009,199,34,2021,27.08.2021
prod-GR-6870,151,34,2021,15.10.2021
prod-KG-8739,33,34,2021,08.10.2021
prod-IG-4995,13,34,2021,24.09.2021
prod-ZQ-1478,89,34,2021,08.10.2021
prod-YA-0464,66,34,2021,01.10.2021
prod-RF-8309,119,34,2021,01.10.2021
prod-GV-0080,147,34,2021,15.10.2021
prod-OL-7357,61,34,2021,24.09.2021
prod-VJ-1399,191,34,2021,27.08.2021
prod-XS-2568,35,34,2021,03.09.2021
prod-RW-3321,172,34,2021,08.10.2021
prod-BL-6419,32,34,2021,03.09.2021
prod-NN-9389,187,34,2021,17.09.2021
prod-TL-9779,98,34,2021,15.10.2021
prod-GP-7396,196,34,2021,10.09.2021
prod-BY-0062,24,34,2021,15.10.2021
prod-XP-0644,34,34,2021,08.10.2021
prod-SF-1346,29,34,2021,20.08.2021
prod-EL-5697,38,34,2021,17.09.2021
prod-CH-5820,86,34,2021,15.10.2021
prod-AK-9721,174,34,2021,17.09.2021
prod-WV-5826,3,34,2021,27.08.2021
prod-LA-9529,185,34,2021,03.09.2021
prod-BJ-4607,80,34,2021,20.08.2021
prod-FT-5796,105,34,2021,08.10.2021
prod-PE-2090,88,34,2021,17.09.2021
prod-HA-4447,177,34,2021,20.08.2021
prod-UY-5817,119,34,2021,03.09.2021
prod-TN-3912,128,34,2021,20.08.2021
prod-FD-4373,88,34,2021,24.09.2021
prod-EH-5478,93,34,2021,27.08.2021
prod-IK-9801,156,34,2021,01.10.2021
prod-NY-9246,98,34,2021,27.08.2021
prod-QU-2537,164,34,2021,10.09.2021
prod-BG-1400,0,34,2021,20.08.2021
prod-WI-4860,168,34,2021,03.09.2021
prod-GA-9261,78,34,2021,20.08.2021
prod-LC-1682,58,34,2021,08.10.2021
prod-CS-0377,95,34,2021,10.09.2021
prod-KK-2365,194,34,2021,10.09.2021
prod-UZ-8217,104,34,2021,24.09.2021
prod-CD-5611,46,34,2021,03.09.2021
prod-OB-7565,197,34,2021,03.09.2021
prod-CP-4431,15,34,2021,27.08.2021
prod-IJ-0890,37,34,2021,08.10.2021
prod-YH-7675,87,34,2021,20.08.2021
prod-UW-5762,70,34,2021,27.08.2021
prod-WJ-5439,182,34,2021,03.09.2021
prod-BV-2929,190,34,2021,15.10.2021
prod-QM-9703,45,34,2021,27.08.2021
prod-WZ-7689,60,34,2021,20.08.2021
prod-KP-1656,31,34,2021,17.09.2021
prod-RM-4274,52,34,2021,01.10.2021
prod-FB-5592,49,34,2021,24.09.2021
prod-WV-5376,59,34,2021,15.10.2021
prod-NT-5755,175,34,2021,10.09.2021
prod-QL-0635,127,34,2021,10.09.2021
prod-BQ-8524,41,34,2021,20.08.2021
prod-ZW-1274,187,34,2021,08.10.2021
prod-TU-4379,70,34,2021,24.09.2021
prod-QG-1179,170,34,2021,24.09.2021
prod-BB-4740,198,34,2021,01.10.2021
prod-VM-6483,158,34,2021,17.09.2021
prod-IR-6317,174,34,2021,08.10.2021
prod-KB-8277,16,34,2021,10.09.2021
prod-DK-5628,135,34,2021,08.10.2021
prod-IA-9798,114,34,2021,27.08.2021
prod-XH-6185,51,34,2021,03.09.2021
prod-FM-7604,141,34,2021,17.09.2021
prod-HL-4090,85,34,2021,15.10.2021
prod-BS-7191,140,34,2021,10.09.2021
prod-ND-3310,168,34,2021,20.08.2021
prod-JB-4345,18,35,2021,15.10.2021
prod-YR-9952,129,35,2021,01.10.2021
prod-MY-2833,84,35,2021,22.10.2021
prod-RM-2726,150,35,2021,01.10.2021
prod-TL-5902,56,35,2021,17.09.2021
prod-QX-2308,187,35,2021,01.10.2021
prod-VF-5379,198,35,2021,24.09.2021
prod-MR-5626,53,35,2021,10.09.2021
prod-FS-1806,113,35,2021,27.08.2021
prod-PA-5742,17,35,2021,22.10.2021
prod-JB-9607,114,35,2021,10.09.2021
prod-QE-5374,43,35,2021,27.08.2021
prod-CV-4991,194,35,2021,22.10.2021
prod-TJ-7970,53,35,2021,01.10.2021
prod-SD-2913,159,35,2021,15.10.2021
prod-JO-0079,66,35,2021,24.09.2021
prod-SY-8904,17,35,2021,03.09.2021
prod-JP-3206,74,35,2021,03.09.2021
prod-VY-8385,5,35,2021,15.10.2021
prod-HU-4122,26,35,2021,22.10.2021
prod-GP-1744,130,35,2021,24.09.2021
prod-TK-5883,139,35,2021,08.10.2021
prod-PQ-8179,112,35,2021,17.09.2021
prod-ZK-7351,58,35,2021,24.09.2021
prod-MP-4483,35,35,2021,01.10.2021
prod-TT-2752,140,35,2021,22.10.2021
prod-TR-4162,57,35,2021,03.09.2021
prod-CL-0085,5,35,2021,01.10.2021
prod-NY-9725,125,35,2021,10.09.2021
prod-IT-7861,95,35,2021,22.10.2021
prod-OV-4798,54,35,2021,15.10.2021
prod-CS-9024,48,35,2021,22.10.2021
prod-AI-0682,81,35,2021,22.10.2021
prod-QV-9115,122,35,2021,08.10.2021
prod-EU-7056,151,35,2021,15.10.2021
prod-CJ-3238,120,35,2021,22.10.2021
prod-PG-7396,113,35,2021,27.08.2021
prod-QZ-6672,194,35,2021,03.09.2021
prod-GZ-7296,22,35,2021,24.09.2021
prod-GE-4471,97,35,2021,15.10.2021
prod-WO-7886,77,35,2021,10.09.2021
prod-DF-7326,2,35,2021,22.10.2021
prod-PL-1107,65,35,2021,15.10.2021
prod-ZF-8638,173,35,2021,17.09.2021
prod-IN-8711,183,35,2021,03.09.2021
prod-BK-4342,6,35,2021,03.09.2021
prod-ID-7998,186,35,2021,24.09.2021
prod-DQ-2333,42,35,2021,22.10.2021
prod-GL-8457,165,35,2021,22.10.2021
prod-RK-3379,148,35,2021,03.09.2021
prod-FU-3284,127,35,2021,01.10.2021
prod-BM-8544,33,35,2021,17.09.2021
prod-NN-1455,87,35,2021,22.10.2021
prod-WO-7542,140,35,2021,08.10.2021
prod-KB-7839,101,35,2021,17.09.2021
prod-FI-3614,147,35,2021,24.09.2021
prod-UP-0538,108,35,2021,08.10.2021
prod-RQ-5469,27,35,2021,15.10.2021
prod-EO-9307,120,35,2021,01.10.2021
prod-GL-6166,135,35,2021,08.10.2021
prod-XG-2177,32,35,2021,08.10.2021
prod-DO-5533,194,35,2021,17.09.2021
prod-JD-7446,187,35,2021,10.09.2021
prod-PY-8713,168,35,2021,24.09.2021
prod-UG-9795,89,35,2021,15.10.2021
prod-DF-8293,60,35,2021,22.10.2021
prod-BA-5878,97,35,2021,24.09.2021
prod-FF-5213,50,35,2021,27.08.2021
prod-PV-8709,26,35,2021,24.09.2021
prod-ZN-3781,161,35,2021,01.10.2021
prod-DZ-3471,89,35,2021,24.09.2021
prod-WM-8339,38,35,2021,17.09.2021
prod-LT-9676,44,35,2021,17.09.2021
prod-ZB-7367,158,35,2021,17.09.2021
prod-OX-3521,163,35,2021,27.08.2021
prod-DS-4693,71,35,2021,24.09.2021
prod-HV-7769,168,35,2021,22.10.2021
prod-RW-6810,166,35,2021,15.10.2021
prod-WU-5386,108,35,2021,22.10.2021
prod-HC-9787,141,35,2021,10.09.2021
prod-KN-7983,139,35,2021,17.09.2021
prod-MW-6417,100,35,2021,22.10.2021
prod-RU-1176,161,35,2021,24.09.2021
prod-VQ-1813,140,35,2021,15.10.2021
prod-GB-5971,156,35,2021,03.09.2021
prod-DT-0194,103,35,2021,24.09.2021
prod-VM-9822,167,35,2021,10.09.2021
prod-JY-9694,63,35,2021,24.09.2021
prod-YF-5159,122,35,2021,01.10.2021
prod-DP-6348,67,35,2021,22.10.2021
prod-XA-3457,98,35,2021,08.10.2021
prod-GE-7676,123,35,2021,17.09.2021
prod-QZ-5145,150,35,2021,01.10.2021
prod-GW-3685,60,35,2021,24.09.2021
prod-TC-9891,160,35,2021,01.10.2021
prod-FC-6978,0,35,2021,22.10.2021
prod-JL-1233,30,35,2021,08.10.2021
prod-SQ-3059,74,35,2021,10.09.2021
prod-XN-6850,112,35,2021,03.09.2021
prod-AH-5651,35,35,2021,24.09.2021
prod-UC-7554,21,35,2021,17.09.2021
prod-AZ-1055,139,35,2021,27.08.2021
prod-ZS-3468,167,35,2021,10.09.2021
prod-RO-5944,23,35,2021,03.09.2021
prod-UQ-5884,37,35,2021,17.09.2021
prod-IA-0770,111,35,2021,27.08.2021
prod-HD-8474,146,35,2021,22.10.2021
prod-KL-0810,176,35,2021,01.10.2021
prod-QQ-1218,69,35,2021,03.09.2021
prod-TP-3741,183,35,2021,27.08.2021
prod-WT-1580,84,35,2021,17.09.2021
prod-GX-3093,126,35,2021,17.09.2021
prod-QE-0466,50,35,2021,15.10.2021
prod-AN-6950,191,35,2021,03.09.2021
prod-GT-8690,104,35,2021,24.09.2021
prod-VA-9951,87,35,2021,15.10.2021
prod-HG-2219,15,35,2021,24.09.2021
prod-UO-5951,152,35,2021,15.10.2021
prod-CY-6011,71,35,2021,01.10.2021
prod-VG-5592,69,35,2021,27.08.2021
prod-SJ-9732,168,35,2021,22.10.2021
prod-II-6929,197,35,2021,08.10.2021
prod-AS-2725,195,35,2021,17.09.2021
prod-LH-7719,26,35,2021,03.09.2021
prod-PE-6949,26,35,2021,08.10.2021
prod-SF-8935,125,35,2021,10.09.2021
prod-NL-4580,158,35,2021,10.09.2021
prod-EM-1009,26,35,2021,03.09.2021
prod-GR-6870,127,35,2021,10.09.2021
prod-KG-8739,76,35,2021,10.09.2021
prod-IG-4995,45,35,2021,08.10.2021
prod-ZQ-1478,152,35,2021,08.10.2021
prod-YA-0464,139,35,2021,08.10.2021
prod-RF-8309,193,35,2021,10.09.2021
prod-GV-0080,121,35,2021,15.10.2021
prod-OL-7357,4,35,2021,15.10.2021
prod-VJ-1399,169,35,2021,22.10.2021
prod-XS-2568,191,35,2021,10.09.2021
prod-RW-3321,5,35,2021,17.09.2021
prod-BL-6419,145,35,2021,10.09.2021
prod-NN-9389,106,35,2021,17.09.2021
prod-TL-9779,37,35,2021,27.08.2021
prod-GP-7396,115,35,2021,01.10.2021
prod-BY-0062,0,35,2021,15.10.2021
prod-XP-0644,52,35,2021,03.09.2021
prod-SF-1346,4,35,2021,27.08.2021
prod-EL-5697,83,35,2021,10.09.2021
prod-CH-5820,161,35,2021,24.09.2021
prod-AK-9721,54,35,2021,24.09.2021
prod-WV-5826,184,35,2021,08.10.2021
prod-LA-9529,99,35,2021,17.09.2021
prod-BJ-4607,18,35,2021,01.10.2021
prod-FT-5796,62,35,2021,03.09.2021
prod-PE-2090,85,35,2021,22.10.2021
prod-HA-4447,166,35,2021,27.08.2021
prod-UY-5817,169,35,2021,01.10.2021
prod-TN-3912,172,35,2021,08.10.2021
prod-FD-4373,76,35,2021,15.10.2021
prod-EH-5478,94,35,2021,24.09.2021
prod-IK-9801,81,35,2021,22.10.2021
prod-NY-9246,20,35,2021,03.09.2021
prod-QU-2537,21,35,2021,24.09.2021
prod-BG-1400,162,35,2021,03.09.2021
prod-WI-4860,155,35,2021,01.10.2021
prod-GA-9261,154,35,2021,15.10.2021
prod-LC-1682,195,35,2021,24.09.2021
prod-CS-0377,115,35,2021,08.10.2021
prod-KK-2365,45,35,2021,08.10.2021
prod-UZ-8217,65,35,2021,15.10.2021
prod-CD-5611,112,35,2021,22.10.2021
prod-OB-7565,31,35,2021,10.09.2021
prod-CP-4431,58,35,2021,10.09.2021
prod-IJ-0890,187,35,2021,22.10.2021
prod-YH-7675,116,35,2021,01.10.2021
prod-UW-5762,116,35,2021,01.10.2021
prod-WJ-5439,151,35,2021,01.10.2021
prod-BV-2929,129,35,2021,15.10.2021
prod-QM-9703,11,35,2021,10.09.2021
prod-WZ-7689,5,35,2021,01.10.2021
prod-KP-1656,154,35,2021,24.09.2021
prod-RM-4274,69,35,2021,17.09.2021
prod-FB-5592,195,35,2021,24.09.2021
prod-WV-5376,122,35,2021,01.10.2021
prod-NT-5755,172,35,2021,15.10.2021
prod-QL-0635,73,35,2021,03.09.2021
prod-BQ-8524,48,35,2021,22.10.2021
prod-ZW-1274,64,35,2021,03.09.2021
prod-TU-4379,96,35,2021,03.09.2021
prod-QG-1179,94,35,2021,15.10.2021
prod-BB-4740,25,35,2021,10.09.2021
prod-VM-6483,165,35,2021,08.10.2021
prod-IR-6317,86,35,2021,03.09.2021
prod-KB-8277,111,35,2021,17.09.2021
prod-DK-5628,4,35,2021,17.09.2021
prod-IA-9798,167,35,2021,22.10.2021
prod-XH-6185,128,35,2021,27.08.2021
prod-FM-7604,63,35,2021,10.09.2021
prod-HL-4090,155,35,2021,24.09.2021
prod-BS-7191,109,35,2021,17.09.2021
prod-ND-3310,101,35,2021,24.09.2021
prod-JB-4345,159,36,2021,17.09.2021
prod-YR-9952,176,36,2021,24.09.2021
prod-MY-2833,32,36,2021,03.09.2021
prod-RM-2726,140,36,2021,08.10.2021
prod-TL-5902,164,36,2021,29.10.2021
prod-QX-2308,20,36,2021,03.09.2021
prod-VF-5379,199,36,2021,10.09.2021
prod-MR-5626,104,36,2021,29.10.2021
prod-FS-1806,42,36,2021,01.10.2021
prod-PA-5742,39,36,2021,29.10.2021
prod-JB-9607,53,36,2021,24.09.2021
prod-QE-5374,98,36,2021,24.09.2021
prod-CV-4991,62,36,2021,22.10.2021
prod-TJ-7970,72,36,2021,29.10.2021
prod-SD-2913,8,36,2021,08.10.2021
prod-JO-0079,165,36,2021,01.10.2021
prod-SY-8904,18,36,2021,15.10.2021
prod-JP-3206,11,36,2021,03.09.2021
prod-VY-8385,7,36,2021,08.10.2021
prod-HU-4122,51,36,2021,10.09.2021
prod-GP-1744,131,36,2021,10.09.2021
prod-TK-5883,165,36,2021,17.09.2021
prod-PQ-8179,95,36,2021,08.10.2021
prod-ZK-7351,179,36,2021,29.10.2021
prod-MP-4483,1,36,2021,15.10.2021
prod-TT-2752,18,36,2021,17.09.2021
prod-TR-4162,65,36,2021,03.09.2021
prod-CL-0085,96,36,2021,01.10.2021
prod-NY-9725,37,36,2021,22.10.2021
prod-IT-7861,188,36,2021,24.09.2021
prod-OV-4798,2,36,2021,08.10.2021
prod-CS-9024,67,36,2021,08.10.2021
prod-AI-0682,148,36,2021,08.10.2021
prod-QV-9115,92,36,2021,03.09.2021
prod-EU-7056,113,36,2021,29.10.2021
prod-CJ-3238,190,36,2021,22.10.2021
prod-PG-7396,134,36,2021,01.10.2021
prod-QZ-6672,56,36,2021,24.09.2021
prod-GZ-7296,17,36,2021,22.10.2021
prod-GE-4471,192,36,2021,10.09.2021
prod-WO-7886,19,36,2021,01.10.2021
prod-DF-7326,26,36,2021,03.09.2021
prod-PL-1107,182,36,2021,22.10.2021
prod-ZF-8638,181,36,2021,08.10.2021
prod-IN-8711,33,36,2021,29.10.2021
prod-BK-4342,143,36,2021,22.10.2021
prod-ID-7998,96,36,2021,01.10.2021
prod-DQ-2333,171,36,2021,15.10.2021
prod-GL-8457,100,36,2021,08.10.2021
prod-RK-3379,67,36,2021,29.10.2021
prod-FU-3284,140,36,2021,03.09.2021
prod-BM-8544,81,36,2021,01.10.2021
prod-NN-1455,39,36,2021,22.10.2021
prod-WO-7542,54,36,2021,10.09.2021
prod-KB-7839,184,36,2021,22.10.2021
prod-FI-3614,59,36,2021,15.10.2021
