productId,quantity,weekId,year,ETA
prod-MW-6417,41,29,2021,27.08.2021
prod-RU-1176,97,29,2021,20.08.2021
prod-VQ-1813,70,29,2021,16.07.2021
prod-GB-5971,112,29,2021,30.07.2021
prod-DT-0194,169,29,2021,23.07.2021
prod-VM-9822,168,29,2021,10.09.2021
prod-JY-9694,12,29,2021,20.08.2021
prod-YF-5159,59,29,2021,30.07.2021
prod-DP-6348,66,29,2021,30.07.2021
prod-XA-3457,120,29,2021,20.08.2021
prod-GE-7676,61,29,2021,16.07.2021
prod-QZ-5145,111,29,2021,03.09.2021
prod-GW-3685,179,29,2021,03.09.2021
prod-TC-9891,160,29,2021,03.09.2021
prod-FC-6978,83,29,2021,16.07.2021
prod-JL-1233,153,29,2021,27.08.2021
prod-SQ-3059,108,29,2021,16.07.2021
prod-XN-6850,55,29,2021,03.09.2021
prod-AH-5651,78,29,2021,13.08.2021
prod-UC-7554,116,29,2021,06.08.2021
prod-AZ-1055,9,29,2021,16.07.2021
prod-ZS-3468,167,29,2021,10.09.2021
prod-RO-5944,127,29,2021,10.09.2021
prod-UQ-5884,177,29,2021,03.09.2021
prod-IA-0770,23,29,2021,13.08.2021
prod-HD-8474,63,29,2021,30.07.2021
prod-KL-0810,4,29,2021,27.08.2021
prod-QQ-1218,142,29,2021,10.09.2021
prod-TP-3741,15,29,2021,06.08.2021
prod-WT-1580,129,29,2021,27.08.2021
prod-GX-3093,119,29,2021,03.09.2021
prod-QE-0466,28,29,2021,27.08.2021
prod-AN-6950,39,29,2021,03.09.2021
prod-GT-8690,198,29,2021,20.08.2021
prod-VA-9951,93,29,2021,03.09.2021
prod-HG-2219,155,29,2021,03.09.2021
prod-UO-5951,111,29,2021,16.07.2021
prod-CY-6011,23,29,2021,27.08.2021
prod-VG-5592,189,29,2021,06.08.2021
prod-SJ-9732,53,29,2021,03.09.2021
prod-II-6929,26,29,2021,06.08.2021
prod-AS-2725,153,29,2021,13.08.2021
prod-LH-7719,141,29,2021,20.08.2021
prod-PE-6949,192,29,2021,10.09.2021
prod-SF-8935,97,29,2021,20.08.2021
prod-NL-4580,117,29,2021,20.08.2021
prod-EM-1009,125,29,2021,16.07.2021
prod-GR-6870,38,29,2021,06.08.2021
prod-KG-8739,65,29,2021,16.07.2021
prod-IG-4995,118,29,2021,30.07.2021
prod-ZQ-1478,62,29,2021,13.08.2021
prod-YA-0464,167,29,2021,23.07.2021
prod-RF-8309,37,29,2021,10.09.2021
prod-GV-0080,38,29,2021,30.07.2021
prod-OL-7357,47,29,2021,06.08.2021
prod-VJ-1399,53,29,2021,06.08.2021
prod-XS-2568,140,29,2021,10.09.2021
prod-RW-3321,85,29,2021,06.08.2021
prod-BL-6419,56,29,2021,10.09.2021
prod-NN-9389,156,29,2021,20.08.2021
prod-TL-9779,96,29,2021,30.07.2021
prod-GP-7396,50,29,2021,06.08.2021
prod-BY-0062,196,29,2021,20.08.2021
prod-XP-0644,68,29,2021,13.08.2021
prod-SF-1346,143,29,2021,16.07.2021
prod-EL-5697,141,29,2021,20.08.2021
prod-CH-5820,95,29,2021,03.09.2021
prod-AK-9721,5,29,2021,27.08.2021
prod-WV-5826,125,29,2021,23.07.2021
prod-LA-9529,11,29,2021,23.07.2021
prod-BJ-4607,143,29,2021,27.08.2021
prod-FT-5796,160,29,2021,03.09.2021
prod-PE-2090,32,29,2021,27.08.2021
prod-HA-4447,67,29,2021,06.08.2021
prod-UY-5817,78,29,2021,27.08.2021
prod-TN-3912,190,29,2021,10.09.2021
prod-FD-4373,80,29,2021,03.09.2021
prod-EH-5478,139,29,2021,03.09.2021
prod-IK-9801,62,29,2021,10.09.2021
prod-NY-9246,166,29,2021,16.07.2021
prod-QU-2537,52,29,2021,20.08.2021
prod-BG-1400,55,29,2021,03.09.2021
prod-WI-4860,19,29,2021,03.09.2021
prod-GA-9261,19,29,2021,13.08.2021
prod-LC-1682,145,29,2021,16.07.2021
prod-CS-0377,186,29,2021,13.08.2021
prod-KK-2365,72,29,2021,03.09.2021
prod-UZ-8217,175,29,2021,06.08.2021
prod-CD-5611,120,29,2021,13.08.2021
prod-OB-7565,194,29,2021,30.07.2021
prod-CP-4431,156,29,2021,03.09.2021
prod-IJ-0890,187,29,2021,03.09.2021
prod-YH-7675,93,29,2021,13.08.2021
prod-UW-5762,130,29,2021,27.08.2021
prod-WJ-5439,183,29,2021,03.09.2021
prod-BV-2929,155,29,2021,27.08.2021
prod-QM-9703,172,29,2021,03.09.2021
prod-WZ-7689,11,29,2021,16.07.2021
prod-KP-1656,42,29,2021,16.07.2021
prod-RM-4274,148,29,2021,06.08.2021
prod-FB-5592,73,29,2021,27.08.2021
prod-WV-5376,60,29,2021,13.08.2021
prod-NT-5755,70,29,2021,03.09.2021
prod-QL-0635,24,29,2021,16.07.2021
prod-BQ-8524,172,29,2021,10.09.2021
prod-ZW-1274,166,29,2021,30.07.2021
prod-TU-4379,181,29,2021,10.09.2021
prod-QG-1179,59,29,2021,23.07.2021
prod-BB-4740,159,29,2021,06.08.2021
prod-VM-6483,94,29,2021,13.08.2021
prod-IR-6317,148,29,2021,06.08.2021
prod-KB-8277,185,29,2021,10.09.2021
prod-DK-5628,2,29,2021,13.08.2021
prod-IA-9798,87,29,2021,10.09.2021
prod-XH-6185,151,29,2021,23.07.2021
prod-FM-7604,158,29,2021,03.09.2021
prod-HL-4090,84,29,2021,03.09.2021
prod-BS-7191,89,29,2021,27.08.2021
prod-ND-3310,151,29,2021,16.07.2021
prod-JB-4345,95,30,2021,06.08.2021
prod-YR-9952,144,30,2021,10.09.2021
prod-MY-2833,10,30,2021,10.09.2021
prod-RM-2726,192,30,2021,23.07.2021
prod-TL-5902,137,30,2021,30.07.2021
prod-QX-2308,182,30,2021,20.08.2021
prod-VF-5379,88,30,2021,10.09.2021
prod-MR-5626,134,30,2021,27.08.2021
prod-FS-1806,73,30,2021,30.07.2021
prod-PA-5742,135,30,2021,10.09.2021
prod-JB-9607,16,30,2021,20.08.2021
prod-QE-5374,109,30,2021,03.09.2021
prod-CV-4991,2,30,2021,23.07.2021
prod-TJ-7970,57,30,2021,03.09.2021
prod-SD-2913,155,30,2021,17.09.2021
prod-JO-0079,140,30,2021,03.09.2021
prod-SY-8904,57,30,2021,23.07.2021
prod-JP-3206,138,30,2021,03.09.2021
prod-VY-8385,81,30,2021,23.07.2021
prod-HU-4122,57,30,2021,03.09.2021
prod-GP-1744,183,30,2021,06.08.2021
prod-TK-5883,199,30,2021,30.07.2021
prod-PQ-8179,114,30,2021,20.08.2021
prod-ZK-7351,58,30,2021,17.09.2021
prod-MP-4483,78,30,2021,20.08.2021
prod-TT-2752,195,30,2021,03.09.2021
prod-TR-4162,130,30,2021,30.07.2021
prod-CL-0085,199,30,2021,17.09.2021
prod-NY-9725,60,30,2021,10.09.2021
prod-IT-7861,96,30,2021,27.08.2021
prod-OV-4798,96,30,2021,13.08.2021
prod-CS-9024,30,30,2021,20.08.2021
prod-AI-0682,145,30,2021,06.08.2021
prod-QV-9115,64,30,2021,27.08.2021
prod-EU-7056,80,30,2021,13.08.2021
prod-CJ-3238,67,30,2021,10.09.2021
prod-PG-7396,172,30,2021,20.08.2021
prod-QZ-6672,144,30,2021,23.07.2021
prod-GZ-7296,161,30,2021,27.08.2021
prod-GE-4471,94,30,2021,06.08.2021
prod-WO-7886,46,30,2021,10.09.2021
prod-DF-7326,128,30,2021,30.07.2021
prod-PL-1107,173,30,2021,06.08.2021
prod-ZF-8638,72,30,2021,13.08.2021
prod-IN-8711,60,30,2021,13.08.2021
prod-BK-4342,129,30,2021,23.07.2021
prod-ID-7998,56,30,2021,10.09.2021
prod-DQ-2333,57,30,2021,03.09.2021
prod-GL-8457,99,30,2021,30.07.2021
prod-RK-3379,23,30,2021,27.08.2021
prod-FU-3284,61,30,2021,17.09.2021
prod-BM-8544,116,30,2021,10.09.2021
prod-NN-1455,180,30,2021,27.08.2021
prod-WO-7542,105,30,2021,17.09.2021
prod-KB-7839,150,30,2021,17.09.2021
prod-FI-3614,108,30,2021,27.08.2021
prod-UP-0538,195,30,2021,23.07.2021
prod-RQ-5469,7,30,2021,03.09.2021
prod-EO-9307,37,30,2021,13.08.2021
prod-GL-6166,159,30,2021,30.07.2021
prod-XG-2177,42,30,2021,20.08.2021
prod-DO-5533,24,30,2021,17.09.2021
prod-JD-7446,166,30,2021,10.09.2021
prod-PY-8713,58,30,2021,17.09.2021
prod-UG-9795,12,30,2021,30.07.2021
prod-DF-8293,11,30,2021,06.08.2021
prod-BA-5878,147,30,2021,23.07.2021
prod-FF-5213,159,30,2021,23.07.2021
prod-PV-8709,149,30,2021,30.07.2021
prod-ZN-3781,136,30,2021,03.09.2021
prod-DZ-3471,198,30,2021,17.09.2021
prod-WM-8339,3,30,2021,23.07.2021
prod-LT-9676,2,30,2021,03.09.2021
prod-ZB-7367,48,30,2021,03.09.2021
prod-OX-3521,81,30,2021,27.08.2021
prod-DS-4693,127,30,2021,10.09.2021
prod-HV-7769,86,30,2021,13.08.2021
prod-RW-6810,86,30,2021,13.08.2021
prod-WU-5386,75,30,2021,10.09.2021
prod-HC-9787,71,30,2021,03.09.2021
prod-KN-7983,7,30,2021,13.08.2021
prod-MW-6417,195,30,2021,20.08.2021
prod-RU-1176,35,30,2021,17.09.2021
prod-VQ-1813,172,30,2021,27.08.2021
prod-GB-5971,6,30,2021,06.08.2021
prod-DT-0194,88,30,2021,10.09.2021
prod-VM-9822,28,30,2021,23.07.2021
prod-JY-9694,53,30,2021,27.08.2021
prod-YF-5159,112,30,2021,03.09.2021
prod-DP-6348,159,30,2021,27.08.2021
prod-XA-3457,43,30,2021,27.08.2021
prod-GE-7676,142,30,2021,30.07.2021
prod-QZ-5145,67,30,2021,06.08.2021
prod-GW-3685,117,30,2021,10.09.2021
prod-TC-9891,107,30,2021,10.09.2021
prod-FC-6978,53,30,2021,17.09.2021
prod-JL-1233,199,30,2021,03.09.2021
prod-SQ-3059,136,30,2021,30.07.2021
prod-XN-6850,188,30,2021,27.08.2021
prod-AH-5651,133,30,2021,10.09.2021
prod-UC-7554,166,30,2021,23.07.2021
prod-AZ-1055,90,30,2021,27.08.2021
prod-ZS-3468,51,30,2021,03.09.2021
prod-RO-5944,0,30,2021,23.07.2021
prod-UQ-5884,170,30,2021,23.07.2021
prod-IA-0770,65,30,2021,10.09.2021
prod-HD-8474,74,30,2021,20.08.2021
prod-KL-0810,172,30,2021,20.08.2021
prod-QQ-1218,76,30,2021,17.09.2021
prod-TP-3741,28,30,2021,17.09.2021
prod-WT-1580,94,30,2021,23.07.2021
prod-GX-3093,149,30,2021,20.08.2021
prod-QE-0466,139,30,2021,23.07.2021
prod-AN-6950,172,30,2021,03.09.2021
prod-GT-8690,41,30,2021,23.07.2021
prod-VA-9951,104,30,2021,10.09.2021
prod-HG-2219,21,30,2021,17.09.2021
prod-UO-5951,50,30,2021,10.09.2021
prod-CY-6011,2,30,2021,27.08.2021
prod-VG-5592,45,30,2021,20.08.2021
prod-SJ-9732,54,30,2021,17.09.2021
prod-II-6929,51,30,2021,03.09.2021
prod-AS-2725,134,30,2021,10.09.2021
prod-LH-7719,79,30,2021,13.08.2021
prod-PE-6949,126,30,2021,06.08.2021
prod-SF-8935,119,30,2021,10.09.2021
prod-NL-4580,174,30,2021,17.09.2021
prod-EM-1009,108,30,2021,17.09.2021
prod-GR-6870,178,30,2021,06.08.2021
prod-KG-8739,156,30,2021,23.07.2021
prod-IG-4995,137,30,2021,30.07.2021
prod-ZQ-1478,97,30,2021,17.09.2021
prod-YA-0464,3,30,2021,23.07.2021
prod-RF-8309,22,30,2021,17.09.2021
prod-GV-0080,25,30,2021,03.09.2021
prod-OL-7357,197,30,2021,23.07.2021
prod-VJ-1399,20,30,2021,17.09.2021
prod-XS-2568,188,30,2021,03.09.2021
prod-RW-3321,136,30,2021,13.08.2021
prod-BL-6419,106,30,2021,06.08.2021
prod-NN-9389,65,30,2021,03.09.2021
prod-TL-9779,30,30,2021,20.08.2021
prod-GP-7396,174,30,2021,03.09.2021
prod-BY-0062,191,30,2021,06.08.2021
prod-XP-0644,26,30,2021,17.09.2021
prod-SF-1346,97,30,2021,13.08.2021
prod-EL-5697,38,30,2021,06.08.2021
prod-CH-5820,86,30,2021,13.08.2021
prod-AK-9721,88,30,2021,03.09.2021
prod-WV-5826,1,30,2021,20.08.2021
prod-LA-9529,64,30,2021,17.09.2021
prod-BJ-4607,0,30,2021,10.09.2021
prod-FT-5796,194,30,2021,23.07.2021
prod-PE-2090,74,30,2021,20.08.2021
prod-HA-4447,186,30,2021,17.09.2021
prod-UY-5817,110,30,2021,30.07.2021
prod-TN-3912,44,30,2021,03.09.2021
prod-FD-4373,69,30,2021,20.08.2021
prod-EH-5478,188,30,2021,23.07.2021
prod-IK-9801,96,30,2021,03.09.2021
prod-NY-9246,142,30,2021,10.09.2021
prod-QU-2537,159,30,2021,06.08.2021
prod-BG-1400,181,30,2021,20.08.2021
prod-WI-4860,176,30,2021,27.08.2021
prod-GA-9261,89,30,2021,23.07.2021
prod-LC-1682,86,30,2021,03.09.2021
prod-CS-0377,157,30,2021,23.07.2021
prod-KK-2365,115,30,2021,13.08.2021
prod-UZ-8217,162,30,2021,06.08.2021
prod-CD-5611,107,30,2021,17.09.2021
prod-OB-7565,67,30,2021,20.08.2021
prod-CP-4431,11,30,2021,30.07.2021
prod-IJ-0890,35,30,2021,27.08.2021
prod-YH-7675,171,30,2021,03.09.2021
prod-UW-5762,116,30,2021,13.08.2021
prod-WJ-5439,91,30,2021,03.09.2021
prod-BV-2929,28,30,2021,10.09.2021
prod-QM-9703,186,30,2021,20.08.2021
prod-WZ-7689,6,30,2021,20.08.2021
prod-KP-1656,154,30,2021,03.09.2021
prod-RM-4274,1,30,2021,30.07.2021
prod-FB-5592,188,30,2021,06.08.2021
prod-WV-5376,75,30,2021,27.08.2021
prod-NT-5755,128,30,2021,23.07.2021
prod-QL-0635,75,30,2021,10.09.2021
prod-BQ-8524,190,30,2021,10.09.2021
prod-ZW-1274,175,30,2021,23.07.2021
prod-TU-4379,78,30,2021,23.07.2021
prod-QG-1179,29,30,2021,03.09.2021
prod-BB-4740,199,30,2021,23.07.2021
prod-VM-6483,44,30,2021,03.09.2021
prod-IR-6317,193,30,2021,23.07.2021
prod-KB-8277,103,30,2021,23.07.2021
prod-DK-5628,69,30,2021,20.08.2021
prod-IA-9798,72,30,2021,17.09.2021
prod-XH-6185,33,30,2021,27.08.2021
prod-FM-7604,176,30,2021,30.07.2021
prod-HL-4090,78,30,2021,13.08.2021
prod-BS-7191,6,30,2021,03.09.2021
prod-ND-3310,105,30,2021,03.09.2021
prod-JB-4345,83,31,2021,13.08.2021
prod-YR-9952,61,31,2021,30.07.2021
prod-MY-2833,163,31,2021,24.09.2021
prod-RM-2726,125,31,2021,20.08.2021
prod-TL-5902,171,31,2021,13.08.2021
prod-QX-2308,103,31,2021,06.08.2021
prod-VF-5379,158,31,2021,24.09.2021
prod-MR-5626,125,31,2021,20.08.2021
prod-FS-1806,81,31,2021,03.09.2021
prod-PA-5742,145,31,2021,06.08.2021
prod-JB-9607,123,31,2021,27.08.2021
prod-QE-5374,86,31,2021,10.09.2021
prod-CV-4991,39,31,2021,17.09.2021
prod-TJ-7970,164,31,2021,13.08.2021
prod-SD-2913,16,31,2021,20.08.2021
prod-JO-0079,20,31,2021,03.09.2021
prod-SY-8904,97,31,2021,10.09.2021
prod-JP-3206,5,31,2021,20.08.2021
prod-VY-8385,73,31,2021,27.08.2021
prod-HU-4122,9,31,2021,17.09.2021
prod-GP-1744,83,31,2021,30.07.2021
prod-TK-5883,17,31,2021,17.09.2021
prod-PQ-8179,86,31,2021,17.09.2021
prod-ZK-7351,140,31,2021,17.09.2021
prod-MP-4483,85,31,2021,03.09.2021
prod-TT-2752,81,31,2021,06.08.2021
prod-TR-4162,165,31,2021,06.08.2021
prod-CL-0085,113,31,2021,03.09.2021
prod-NY-9725,139,31,2021,10.09.2021
prod-IT-7861,72,31,2021,06.08.2021
prod-OV-4798,75,31,2021,06.08.2021
prod-CS-9024,94,31,2021,06.08.2021
prod-AI-0682,16,31,2021,10.09.2021
prod-QV-9115,122,31,2021,17.09.2021
prod-EU-7056,112,31,2021,24.09.2021
prod-CJ-3238,135,31,2021,27.08.2021
prod-PG-7396,33,31,2021,06.08.2021
prod-QZ-6672,87,31,2021,13.08.2021
prod-GZ-7296,42,31,2021,03.09.2021
prod-GE-4471,40,31,2021,20.08.2021
prod-WO-7886,50,31,2021,20.08.2021
prod-DF-7326,153,31,2021,17.09.2021
prod-PL-1107,65,31,2021,06.08.2021
prod-ZF-8638,21,31,2021,30.07.2021
prod-IN-8711,132,31,2021,06.08.2021
prod-BK-4342,148,31,2021,27.08.2021
prod-ID-7998,91,31,2021,27.08.2021
prod-DQ-2333,173,31,2021,03.09.2021
prod-GL-8457,129,31,2021,17.09.2021
prod-RK-3379,106,31,2021,30.07.2021
prod-FU-3284,135,31,2021,24.09.2021
prod-BM-8544,52,31,2021,24.09.2021
prod-NN-1455,72,31,2021,03.09.2021
prod-WO-7542,39,31,2021,27.08.2021
prod-KB-7839,71,31,2021,30.07.2021
prod-FI-3614,178,31,2021,06.08.2021
prod-UP-0538,197,31,2021,13.08.2021
prod-RQ-5469,151,31,2021,30.07.2021
prod-EO-9307,164,31,2021,06.08.2021
prod-GL-6166,187,31,2021,06.08.2021
prod-XG-2177,147,31,2021,24.09.2021
prod-DO-5533,183,31,2021,20.08.2021
prod-JD-7446,105,31,2021,17.09.2021
prod-PY-8713,179,31,2021,06.08.2021
prod-UG-9795,94,31,2021,24.09.2021
prod-DF-8293,93,31,2021,30.07.2021
prod-BA-5878,135,31,2021,30.07.2021
prod-FF-5213,175,31,2021,03.09.2021
prod-PV-8709,117,31,2021,17.09.2021
prod-ZN-3781,75,31,2021,10.09.2021
prod-DZ-3471,118,31,2021,30.07.2021
prod-WM-8339,167,31,2021,17.09.2021
prod-LT-9676,84,31,2021,27.08.2021
prod-ZB-7367,176,31,2021,27.08.2021
prod-OX-3521,85,31,2021,27.08.2021
prod-DS-4693,118,31,2021,10.09.2021
prod-HV-7769,80,31,2021,27.08.2021
prod-RW-6810,112,31,2021,24.09.2021
prod-WU-5386,152,31,2021,03.09.2021
prod-HC-9787,15,31,2021,13.08.2021
prod-KN-7983,86,31,2021,03.09.2021
prod-MW-6417,100,31,2021,13.08.2021
prod-RU-1176,5,31,2021,20.08.2021
prod-VQ-1813,100,31,2021,30.07.2021
prod-GB-5971,36,31,2021,24.09.2021
prod-DT-0194,4,31,2021,13.08.2021
prod-VM-9822,80,31,2021,30.07.2021
prod-JY-9694,50,31,2021,13.08.2021
prod-YF-5159,68,31,2021,13.08.2021
prod-DP-6348,85,31,2021,27.08.2021
prod-XA-3457,87,31,2021,17.09.2021
prod-GE-7676,168,31,2021,17.09.2021
prod-QZ-5145,135,31,2021,03.09.2021
prod-GW-3685,175,31,2021,06.08.2021
prod-TC-9891,44,31,2021,30.07.2021
prod-FC-6978,23,31,2021,13.08.2021
prod-JL-1233,32,31,2021,06.08.2021
prod-SQ-3059,68,31,2021,03.09.2021
prod-XN-6850,47,31,2021,27.08.2021
prod-AH-5651,151,31,2021,13.08.2021
prod-UC-7554,118,31,2021,03.09.2021
prod-AZ-1055,48,31,2021,10.09.2021
prod-ZS-3468,134,31,2021,10.09.2021
prod-RO-5944,110,31,2021,20.08.2021
prod-UQ-5884,59,31,2021,24.09.2021
prod-IA-0770,0,31,2021,03.09.2021
prod-HD-8474,54,31,2021,17.09.2021
prod-KL-0810,153,31,2021,10.09.2021
prod-QQ-1218,19,31,2021,13.08.2021
prod-TP-3741,109,31,2021,30.07.2021
prod-WT-1580,131,31,2021,06.08.2021
prod-GX-3093,54,31,2021,30.07.2021
prod-QE-0466,59,31,2021,27.08.2021
prod-AN-6950,176,31,2021,13.08.2021
prod-GT-8690,64,31,2021,24.09.2021
prod-VA-9951,174,31,2021,17.09.2021
prod-HG-2219,127,31,2021,24.09.2021
prod-UO-5951,132,31,2021,27.08.2021
prod-CY-6011,25,31,2021,17.09.2021
prod-VG-5592,39,31,2021,24.09.2021
prod-SJ-9732,158,31,2021,27.08.2021
prod-II-6929,143,31,2021,30.07.2021
prod-AS-2725,80,31,2021,10.09.2021
prod-LH-7719,180,31,2021,17.09.2021
prod-PE-6949,14,31,2021,30.07.2021
prod-SF-8935,76,31,2021,13.08.2021
prod-NL-4580,118,31,2021,20.08.2021
prod-EM-1009,180,31,2021,24.09.2021
prod-GR-6870,144,31,2021,24.09.2021
prod-KG-8739,122,31,2021,30.07.2021
prod-IG-4995,172,31,2021,20.08.2021
prod-ZQ-1478,37,31,2021,10.09.2021
prod-YA-0464,161,31,2021,17.09.2021
prod-RF-8309,119,31,2021,17.09.2021
prod-GV-0080,14,31,2021,17.09.2021
prod-OL-7357,29,31,2021,20.08.2021
prod-VJ-1399,95,31,2021,03.09.2021
prod-XS-2568,1,31,2021,27.08.2021
prod-RW-3321,179,31,2021,17.09.2021
prod-BL-6419,103,31,2021,06.08.2021
prod-NN-9389,177,31,2021,30.07.2021
prod-TL-9779,15,31,2021,10.09.2021
prod-GP-7396,151,31,2021,13.08.2021
prod-BY-0062,153,31,2021,03.09.2021
prod-XP-0644,29,31,2021,17.09.2021
prod-SF-1346,37,31,2021,30.07.2021
prod-EL-5697,192,31,2021,27.08.2021
prod-CH-5820,58,31,2021,27.08.2021
prod-AK-9721,112,31,2021,27.08.2021
prod-WV-5826,159,31,2021,20.08.2021
prod-LA-9529,114,31,2021,10.09.2021
prod-BJ-4607,3,31,2021,10.09.2021
prod-FT-5796,85,31,2021,24.09.2021
prod-PE-2090,160,31,2021,13.08.2021
prod-HA-4447,78,31,2021,24.09.2021
prod-UY-5817,94,31,2021,13.08.2021
prod-TN-3912,8,31,2021,20.08.2021
prod-FD-4373,50,31,2021,10.09.2021
prod-EH-5478,132,31,2021,20.08.2021
prod-IK-9801,72,31,2021,24.09.2021
prod-NY-9246,59,31,2021,06.08.2021
prod-QU-2537,15,31,2021,20.08.2021
prod-BG-1400,148,31,2021,27.08.2021
prod-WI-4860,69,31,2021,30.07.2021
prod-GA-9261,2,31,2021,17.09.2021
prod-LC-1682,83,31,2021,20.08.2021
prod-CS-0377,178,31,2021,10.09.2021
prod-KK-2365,105,31,2021,10.09.2021
prod-UZ-8217,61,31,2021,27.08.2021
prod-CD-5611,79,31,2021,06.08.2021
prod-OB-7565,158,31,2021,03.09.2021
prod-CP-4431,50,31,2021,20.08.2021
prod-IJ-0890,127,31,2021,13.08.2021
prod-YH-7675,188,31,2021,17.09.2021
prod-UW-5762,90,31,2021,03.09.2021
prod-WJ-5439,68,31,2021,17.09.2021
prod-BV-2929,151,31,2021,20.08.2021
prod-QM-9703,42,31,2021,27.08.2021
prod-WZ-7689,68,31,2021,20.08.2021
prod-KP-1656,120,31,2021,24.09.2021
prod-RM-4274,117,31,2021,17.09.2021
prod-FB-5592,66,31,2021,27.08.2021
prod-WV-5376,2,31,2021,03.09.2021
prod-NT-5755,20,31,2021,20.08.2021
prod-QL-0635,70,31,2021,06.08.2021
prod-BQ-8524,98,31,2021,27.08.2021
prod-ZW-1274,20,31,2021,13.08.2021
prod-TU-4379,13,31,2021,20.08.2021
prod-QG-1179,14,31,2021,06.08.2021
prod-BB-4740,87,31,2021,24.09.2021
prod-VM-6483,135,31,2021,17.09.2021
prod-IR-6317,106,31,2021,03.09.2021
prod-KB-8277,26,31,2021,20.08.2021
prod-DK-5628,157,31,2021,13.08.2021
prod-IA-9798,48,31,2021,10.09.2021
prod-XH-6185,162,31,2021,30.07.2021
prod-FM-7604,112,31,2021,03.09.2021
prod-HL-4090,138,31,2021,20.08.2021
prod-BS-7191,133,31,2021,03.09.2021
prod-ND-3310,20,31,2021,30.07.2021
prod-JB-4345,122,32,2021,24.09.2021
prod-YR-9952,35,32,2021,24.09.2021
prod-MY-2833,18,32,2021,10.09.2021
prod-RM-2726,16,32,2021,20.08.2021
prod-TL-5902,128,32,2021,24.09.2021
prod-QX-2308,141,32,2021,01.10.2021
prod-VF-5379,63,32,2021,17.09.2021
prod-MR-5626,132,32,2021,24.09.2021
prod-FS-1806,85,32,2021,17.09.2021
prod-PA-5742,135,32,2021,24.09.2021
prod-JB-9607,41,32,2021,27.08.2021
prod-QE-5374,180,32,2021,06.08.2021
prod-CV-4991,134,32,2021,13.08.2021
prod-TJ-7970,76,32,2021,17.09.2021
prod-SD-2913,135,32,2021,17.09.2021
prod-JO-0079,93,32,2021,20.08.2021
prod-SY-8904,26,32,2021,17.09.2021
prod-JP-3206,166,32,2021,03.09.2021
prod-VY-8385,164,32,2021,06.08.2021
prod-HU-4122,168,32,2021,24.09.2021
prod-GP-1744,167,32,2021,03.09.2021
prod-TK-5883,181,32,2021,17.09.2021
prod-PQ-8179,177,32,2021,06.08.2021
prod-ZK-7351,72,32,2021,03.09.2021
prod-MP-4483,1,32,2021,06.08.2021
prod-TT-2752,88,32,2021,24.09.2021
prod-TR-4162,173,32,2021,10.09.2021
prod-CL-0085,120,32,2021,01.10.2021
prod-NY-9725,160,32,2021,01.10.2021
prod-IT-7861,67,32,2021,10.09.2021
prod-OV-4798,98,32,2021,20.08.2021
prod-CS-9024,70,32,2021,03.09.2021
prod-AI-0682,69,32,2021,01.10.2021
prod-QV-9115,80,32,2021,13.08.2021
prod-EU-7056,148,32,2021,01.10.2021
prod-CJ-3238,139,32,2021,03.09.2021
prod-PG-7396,168,32,2021,10.09.2021
prod-QZ-6672,74,32,2021,24.09.2021
prod-GZ-7296,42,32,2021,06.08.2021
prod-GE-4471,32,32,2021,20.08.2021
prod-WO-7886,26,32,2021,20.08.2021
prod-DF-7326,157,32,2021,24.09.2021
prod-PL-1107,37,32,2021,13.08.2021
prod-ZF-8638,186,32,2021,13.08.2021
prod-IN-8711,123,32,2021,10.09.2021
prod-BK-4342,140,32,2021,27.08.2021
prod-ID-7998,14,32,2021,13.08.2021
prod-DQ-2333,50,32,2021,17.09.2021
prod-GL-8457,64,32,2021,10.09.2021
prod-RK-3379,158,32,2021,17.09.2021
prod-FU-3284,157,32,2021,10.09.2021
prod-BM-8544,13,32,2021,13.08.2021
prod-NN-1455,37,32,2021,20.08.2021
prod-WO-7542,120,32,2021,20.08.2021
prod-KB-7839,196,32,2021,06.08.2021
prod-FI-3614,134,32,2021,17.09.2021
prod-UP-0538,2,32,2021,20.08.2021
prod-RQ-5469,179,32,2021,20.08.2021
prod-EO-9307,166,32,2021,03.09.2021
prod-GL-6166,31,32,2021,10.09.2021
prod-XG-2177,47,32,2021,24.09.2021
prod-DO-5533,52,32,2021,20.08.2021
prod-JD-7446,114,32,2021,24.09.2021
prod-PY-8713,141,32,2021,27.08.2021
prod-UG-9795,135,32,2021,17.09.2021
prod-DF-8293,168,32,2021,17.09.2021
prod-BA-5878,56,32,2021,01.10.2021
prod-FF-5213,104,32,2021,13.08.2021
prod-PV-8709,153,32,2021,27.08.2021
prod-ZN-3781,173,32,2021,06.08.2021
prod-DZ-3471,136,32,2021,03.09.2021
prod-WM-8339,171,32,2021,06.08.2021
prod-LT-9676,123,32,2021,24.09.2021
prod-ZB-7367,180,32,2021,03.09.2021
prod-OX-3521,183,32,2021,27.08.2021
prod-DS-4693,157,32,2021,10.09.2021
prod-HV-7769,24,32,2021,17.09.2021
prod-RW-6810,34,32,2021,27.08.2021
prod-WU-5386,134,32,2021,06.08.2021
prod-HC-9787,44,32,2021,03.09.2021
prod-KN-7983,64,32,2021,06.08.2021
prod-MW-6417,49,32,2021,24.09.2021
prod-RU-1176,189,32,2021,20.08.2021
prod-VQ-1813,107,32,2021,27.08.2021
prod-GB-5971,166,32,2021,17.09.2021
